Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Resuming optimization from step 1000
torch.compile() DISABLED via TORCH_COMPILE_DISABLE=1 (using eager mode)
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Step 01000 | Validation bpb: 1.0004
step 01000/21400 (4.67%) | loss: 3.439895 | grad norm: 0.1696 | lrm: 1.00 | dt: 11833.42ms | tok/sec: 44,305 | mfu: 15.64 | total time: 65.94m
step 01148/21400 (5.36%) | loss: 3.319657 | grad norm: 0.1555 | lrm: 1.00 | dt: 3957.36ms | tok/sec: 132,484 | mfu: 46.77 | total time: 75.71m
step 01149/21400 (5.37%) | loss: 3.342940 | grad norm: 0.1491 | lrm: 1.00 | dt: 3963.87ms | tok/sec: 132,266 | mfu: 46.70 | total time: 75.78m
step 01150/21400 (5.37%) | loss: 3.348591 | grad norm: 0.1577 | lrm: 1.00 | dt: 3967.14ms | tok/sec: 132,157 | mfu: 46.66 | total time: 75.84m
step 01151/21400 (5.38%) | loss: 3.342918 | grad norm: 0.1612 | lrm: 1.00 | dt: 3960.51ms | tok/sec: 132,379 | mfu: 46.74 | total time: 75.91m
step 01152/21400 (5.38%) | loss: 3.347603 | grad norm: 0.1484 | lrm: 1.00 | dt: 3968.81ms | tok/sec: 132,102 | mfu: 46.64 | total time: 75.98m
step 01153/21400 (5.39%) | loss: 3.335514 | grad norm: 0.1630 | lrm: 1.00 | dt: 3961.22ms | tok/sec: 132,355 | mfu: 46.73 | total time: 76.04m
step 01154/21400 (5.39%) | loss: 3.322543 | grad norm: 0.1453 | lrm: 1.00 | dt: 3960.71ms | tok/sec: 132,372 | mfu: 46.74 | total time: 76.11m
step 01155/21400 (5.40%) | loss: 3.336338 | grad norm: 0.1531 | lrm: 1.00 | dt: 3963.91ms | tok/sec: 132,265 | mfu: 46.70 | total time: 76.17m
step 01156/21400 (5.40%) | loss: 3.324615 | grad norm: 0.1597 | lrm: 1.00 | dt: 3966.20ms | tok/sec: 132,189 | mfu: 46.67 | total time: 76.24m
step 01157/21400 (5.41%) | loss: 3.316406 | grad norm: 0.1585 | lrm: 1.00 | dt: 3964.94ms | tok/sec: 132,231 | mfu: 46.69 | total time: 76.31m
step 01158/21400 (5.41%) | loss: 3.314577 | grad norm: 0.1379 | lrm: 1.00 | dt: 3961.65ms | tok/sec: 132,340 | mfu: 46.72 | total time: 76.37m
step 01159/21400 (5.42%) | loss: 3.316070 | grad norm: 0.1418 | lrm: 1.00 | dt: 3961.30ms | tok/sec: 132,352 | mfu: 46.73 | total time: 76.44m
step 01160/21400 (5.42%) | loss: 3.354222 | grad norm: 0.1685 | lrm: 1.00 | dt: 3961.49ms | tok/sec: 132,346 | mfu: 46.73 | total time: 76.51m
step 01161/21400 (5.43%) | loss: 3.355984 | grad norm: 0.1710 | lrm: 1.00 | dt: 3959.98ms | tok/sec: 132,396 | mfu: 46.74 | total time: 76.57m
step 01162/21400 (5.43%) | loss: 3.350072 | grad norm: 0.1623 | lrm: 1.00 | dt: 3966.28ms | tok/sec: 132,186 | mfu: 46.67 | total time: 76.64m
step 01163/21400 (5.43%) | loss: 3.333197 | grad norm: 0.1589 | lrm: 1.00 | dt: 3961.61ms | tok/sec: 132,342 | mfu: 46.72 | total time: 76.70m
step 01164/21400 (5.44%) | loss: 3.326114 | grad norm: 0.1581 | lrm: 1.00 | dt: 3960.76ms | tok/sec: 132,370 | mfu: 46.73 | total time: 76.77m
step 01165/21400 (5.44%) | loss: 3.316208 | grad norm: 0.1552 | lrm: 1.00 | dt: 3961.82ms | tok/sec: 132,335 | mfu: 46.72 | total time: 76.84m
step 01166/21400 (5.45%) | loss: 3.318136 | grad norm: 0.1555 | lrm: 1.00 | dt: 3968.83ms | tok/sec: 132,101 | mfu: 46.64 | total time: 76.90m
step 01167/21400 (5.45%) | loss: 3.315376 | grad norm: 0.1554 | lrm: 1.00 | dt: 3958.76ms | tok/sec: 132,437 | mfu: 46.76 | total time: 76.97m
step 01168/21400 (5.46%) | loss: 3.329380 | grad norm: 0.1504 | lrm: 1.00 | dt: 3964.28ms | tok/sec: 132,253 | mfu: 46.69 | total time: 77.03m
step 01169/21400 (5.46%) | loss: 3.341601 | grad norm: 0.1646 | lrm: 1.00 | dt: 3957.87ms | tok/sec: 132,467 | mfu: 46.77 | total time: 77.10m
step 01170/21400 (5.47%) | loss: 3.352904 | grad norm: 0.1503 | lrm: 1.00 | dt: 3968.53ms | tok/sec: 132,111 | mfu: 46.64 | total time: 77.17m
step 01171/21400 (5.47%) | loss: 3.349899 | grad norm: 0.1476 | lrm: 1.00 | dt: 3965.10ms | tok/sec: 132,225 | mfu: 46.68 | total time: 77.23m
step 01172/21400 (5.48%) | loss: 3.328053 | grad norm: 0.1458 | lrm: 1.00 | dt: 3965.57ms | tok/sec: 132,209 | mfu: 46.68 | total time: 77.30m
step 01173/21400 (5.48%) | loss: 3.349178 | grad norm: 0.1347 | lrm: 1.00 | dt: 3969.58ms | tok/sec: 132,076 | mfu: 46.63 | total time: 77.36m
step 01174/21400 (5.49%) | loss: 3.341077 | grad norm: 0.1408 | lrm: 1.00 | dt: 3960.20ms | tok/sec: 132,389 | mfu: 46.74 | total time: 77.43m
step 01175/21400 (5.49%) | loss: 3.313420 | grad norm: 0.1432 | lrm: 1.00 | dt: 3966.30ms | tok/sec: 132,185 | mfu: 46.67 | total time: 77.50m
step 01176/21400 (5.50%) | loss: 3.292877 | grad norm: 0.1371 | lrm: 1.00 | dt: 3961.64ms | tok/sec: 132,341 | mfu: 46.72 | total time: 77.56m
step 01177/21400 (5.50%) | loss: 3.298323 | grad norm: 0.1440 | lrm: 1.00 | dt: 3966.36ms | tok/sec: 132,183 | mfu: 46.67 | total time: 77.63m
step 01178/21400 (5.50%) | loss: 3.289001 | grad norm: 0.1519 | lrm: 1.00 | dt: 3963.16ms | tok/sec: 132,290 | mfu: 46.71 | total time: 77.69m
step 01179/21400 (5.51%) | loss: 3.296358 | grad norm: 0.1634 | lrm: 1.00 | dt: 3963.37ms | tok/sec: 132,283 | mfu: 46.70 | total time: 77.76m
step 01180/21400 (5.51%) | loss: 3.298873 | grad norm: 0.1583 | lrm: 1.00 | dt: 3960.63ms | tok/sec: 132,374 | mfu: 46.74 | total time: 77.83m
step 01181/21400 (5.52%) | loss: 3.274339 | grad norm: 0.1492 | lrm: 1.00 | dt: 3960.18ms | tok/sec: 132,390 | mfu: 46.74 | total time: 77.89m
step 01182/21400 (5.52%) | loss: 3.278298 | grad norm: 0.1585 | lrm: 1.00 | dt: 3961.61ms | tok/sec: 132,342 | mfu: 46.72 | total time: 77.96m
step 01183/21400 (5.53%) | loss: 3.272833 | grad norm: 0.1604 | lrm: 1.00 | dt: 3969.38ms | tok/sec: 132,083 | mfu: 46.63 | total time: 78.02m
step 01184/21400 (5.53%) | loss: 3.285590 | grad norm: 0.1339 | lrm: 1.00 | dt: 3962.42ms | tok/sec: 132,314 | mfu: 46.72 | total time: 78.09m
step 01185/21400 (5.54%) | loss: 3.273201 | grad norm: 0.1394 | lrm: 1.00 | dt: 3957.04ms | tok/sec: 132,495 | mfu: 46.78 | total time: 78.16m
step 01186/21400 (5.54%) | loss: 3.283177 | grad norm: 0.1280 | lrm: 1.00 | dt: 3961.42ms | tok/sec: 132,348 | mfu: 46.73 | total time: 78.22m
step 01187/21400 (5.55%) | loss: 3.298881 | grad norm: 0.1362 | lrm: 1.00 | dt: 3960.71ms | tok/sec: 132,372 | mfu: 46.74 | total time: 78.29m
step 01188/21400 (5.55%) | loss: 3.292312 | grad norm: 0.1428 | lrm: 1.00 | dt: 3968.30ms | tok/sec: 132,119 | mfu: 46.65 | total time: 78.35m
step 01189/21400 (5.56%) | loss: 3.291857 | grad norm: 0.1446 | lrm: 1.00 | dt: 3969.75ms | tok/sec: 132,070 | mfu: 46.63 | total time: 78.42m
step 01190/21400 (5.56%) | loss: 3.304633 | grad norm: 0.1571 | lrm: 1.00 | dt: 3960.27ms | tok/sec: 132,386 | mfu: 46.74 | total time: 78.49m
step 01191/21400 (5.57%) | loss: 3.290122 | grad norm: 0.1516 | lrm: 1.00 | dt: 3964.49ms | tok/sec: 132,246 | mfu: 46.69 | total time: 78.55m
step 01192/21400 (5.57%) | loss: 3.296206 | grad norm: 0.1532 | lrm: 1.00 | dt: 3963.52ms | tok/sec: 132,278 | mfu: 46.70 | total time: 78.62m
step 01193/21400 (5.57%) | loss: 3.306486 | grad norm: 0.1553 | lrm: 1.00 | dt: 3959.64ms | tok/sec: 132,407 | mfu: 46.75 | total time: 78.68m
step 01194/21400 (5.58%) | loss: 3.289549 | grad norm: 0.1599 | lrm: 1.00 | dt: 3960.17ms | tok/sec: 132,390 | mfu: 46.74 | total time: 78.75m
step 01195/21400 (5.58%) | loss: 3.298330 | grad norm: 0.1703 | lrm: 1.00 | dt: 3965.70ms | tok/sec: 132,205 | mfu: 46.68 | total time: 78.82m
step 01196/21400 (5.59%) | loss: 3.314700 | grad norm: 0.1576 | lrm: 1.00 | dt: 3965.29ms | tok/sec: 132,219 | mfu: 46.68 | total time: 78.88m
step 01197/21400 (5.59%) | loss: 3.319059 | grad norm: 0.1485 | lrm: 1.00 | dt: 3964.37ms | tok/sec: 132,250 | mfu: 46.69 | total time: 78.95m
step 01198/21400 (5.60%) | loss: 3.327190 | grad norm: 0.1520 | lrm: 1.00 | dt: 4096.20ms | tok/sec: 127,993 | mfu: 45.19 | total time: 79.02m
step 01199/21400 (5.60%) | loss: 3.340953 | grad norm: 0.1377 | lrm: 1.00 | dt: 3960.74ms | tok/sec: 132,371 | mfu: 46.73 | total time: 79.08m
step 01200/21400 (5.61%) | loss: 3.374220 | grad norm: 0.1517 | lrm: 1.00 | dt: 3959.93ms | tok/sec: 132,398 | mfu: 46.74 | total time: 79.15m
step 01201/21400 (5.61%) | loss: 3.345781 | grad norm: 0.1478 | lrm: 1.00 | dt: 3958.39ms | tok/sec: 132,449 | mfu: 46.76 | total time: 79.22m
step 01202/21400 (5.62%) | loss: 3.338358 | grad norm: 0.1312 | lrm: 1.00 | dt: 3962.94ms | tok/sec: 132,297 | mfu: 46.71 | total time: 79.28m
step 01203/21400 (5.62%) | loss: 3.327006 | grad norm: 0.1319 | lrm: 1.00 | dt: 3960.48ms | tok/sec: 132,380 | mfu: 46.74 | total time: 79.35m
step 01204/21400 (5.63%) | loss: 3.320700 | grad norm: 0.1382 | lrm: 1.00 | dt: 3962.93ms | tok/sec: 132,298 | mfu: 46.71 | total time: 79.41m
step 01205/21400 (5.63%) | loss: 3.319890 | grad norm: 0.1332 | lrm: 1.00 | dt: 3969.29ms | tok/sec: 132,086 | mfu: 46.63 | total time: 79.48m
step 01206/21400 (5.64%) | loss: 3.319335 | grad norm: 0.1435 | lrm: 1.00 | dt: 3964.74ms | tok/sec: 132,237 | mfu: 46.69 | total time: 79.55m
step 01207/21400 (5.64%) | loss: 3.322163 | grad norm: 0.1484 | lrm: 1.00 | dt: 3965.07ms | tok/sec: 132,226 | mfu: 46.68 | total time: 79.61m
step 01208/21400 (5.64%) | loss: 3.328224 | grad norm: 0.1403 | lrm: 1.00 | dt: 3961.94ms | tok/sec: 132,331 | mfu: 46.72 | total time: 79.68m
step 01209/21400 (5.65%) | loss: 3.335861 | grad norm: 0.1346 | lrm: 1.00 | dt: 3964.19ms | tok/sec: 132,256 | mfu: 46.69 | total time: 79.74m
step 01210/21400 (5.65%) | loss: 3.319637 | grad norm: 0.1371 | lrm: 1.00 | dt: 3958.94ms | tok/sec: 132,431 | mfu: 46.76 | total time: 79.81m
step 01211/21400 (5.66%) | loss: 3.324830 | grad norm: 0.1498 | lrm: 1.00 | dt: 3963.05ms | tok/sec: 132,293 | mfu: 46.71 | total time: 79.88m
step 01212/21400 (5.66%) | loss: 3.318505 | grad norm: 0.1586 | lrm: 1.00 | dt: 3960.79ms | tok/sec: 132,369 | mfu: 46.73 | total time: 79.94m
step 01213/21400 (5.67%) | loss: 3.347129 | grad norm: 0.1533 | lrm: 1.00 | dt: 3959.50ms | tok/sec: 132,412 | mfu: 46.75 | total time: 80.01m
step 01214/21400 (5.67%) | loss: 3.400417 | grad norm: 0.1405 | lrm: 1.00 | dt: 3965.99ms | tok/sec: 132,196 | mfu: 46.67 | total time: 80.07m
step 01215/21400 (5.68%) | loss: 3.390158 | grad norm: 0.1454 | lrm: 1.00 | dt: 3965.06ms | tok/sec: 132,227 | mfu: 46.68 | total time: 80.14m
step 01216/21400 (5.68%) | loss: 3.407980 | grad norm: 0.1464 | lrm: 1.00 | dt: 3964.60ms | tok/sec: 132,242 | mfu: 46.69 | total time: 80.21m
step 01217/21400 (5.69%) | loss: 3.380588 | grad norm: 0.1397 | lrm: 1.00 | dt: 3956.94ms | tok/sec: 132,498 | mfu: 46.78 | total time: 80.27m
step 01218/21400 (5.69%) | loss: 3.395077 | grad norm: 0.1534 | lrm: 1.00 | dt: 3962.75ms | tok/sec: 132,304 | mfu: 46.71 | total time: 80.34m
step 01219/21400 (5.70%) | loss: 3.383123 | grad norm: 0.1617 | lrm: 1.00 | dt: 3965.02ms | tok/sec: 132,228 | mfu: 46.68 | total time: 80.40m
step 01220/21400 (5.70%) | loss: 3.367942 | grad norm: 0.1567 | lrm: 1.00 | dt: 3964.77ms | tok/sec: 132,236 | mfu: 46.69 | total time: 80.47m
step 01221/21400 (5.71%) | loss: 3.378649 | grad norm: 0.1615 | lrm: 1.00 | dt: 3963.60ms | tok/sec: 132,275 | mfu: 46.70 | total time: 80.54m
step 01222/21400 (5.71%) | loss: 3.380061 | grad norm: 0.1516 | lrm: 1.00 | dt: 3965.70ms | tok/sec: 132,205 | mfu: 46.68 | total time: 80.60m
step 01223/21400 (5.71%) | loss: 3.382904 | grad norm: 0.1491 | lrm: 1.00 | dt: 3963.53ms | tok/sec: 132,278 | mfu: 46.70 | total time: 80.67m
step 01224/21400 (5.72%) | loss: 3.370591 | grad norm: 0.1381 | lrm: 1.00 | dt: 3962.64ms | tok/sec: 132,307 | mfu: 46.71 | total time: 80.73m
step 01225/21400 (5.72%) | loss: 3.349427 | grad norm: 0.1274 | lrm: 1.00 | dt: 3968.46ms | tok/sec: 132,113 | mfu: 46.64 | total time: 80.80m
step 01226/21400 (5.73%) | loss: 3.351835 | grad norm: 0.1283 | lrm: 1.00 | dt: 3962.53ms | tok/sec: 132,311 | mfu: 46.71 | total time: 80.87m
step 01227/21400 (5.73%) | loss: 3.332782 | grad norm: 0.1444 | lrm: 1.00 | dt: 3960.04ms | tok/sec: 132,394 | mfu: 46.74 | total time: 80.93m
step 01228/21400 (5.74%) | loss: 3.334740 | grad norm: 0.1477 | lrm: 1.00 | dt: 3960.74ms | tok/sec: 132,371 | mfu: 46.73 | total time: 81.00m
step 01229/21400 (5.74%) | loss: 3.317226 | grad norm: 0.1546 | lrm: 1.00 | dt: 3962.84ms | tok/sec: 132,301 | mfu: 46.71 | total time: 81.06m
step 01230/21400 (5.75%) | loss: 3.318618 | grad norm: 0.1470 | lrm: 1.00 | dt: 3961.27ms | tok/sec: 132,353 | mfu: 46.73 | total time: 81.13m
step 01231/21400 (5.75%) | loss: 3.316430 | grad norm: 0.1437 | lrm: 1.00 | dt: 3961.37ms | tok/sec: 132,350 | mfu: 46.73 | total time: 81.20m
step 01232/21400 (5.76%) | loss: 3.328325 | grad norm: 0.1364 | lrm: 1.00 | dt: 3967.42ms | tok/sec: 132,148 | mfu: 46.66 | total time: 81.26m
step 01233/21400 (5.76%) | loss: 3.311424 | grad norm: 0.1382 | lrm: 1.00 | dt: 3960.19ms | tok/sec: 132,389 | mfu: 46.74 | total time: 81.33m
step 01234/21400 (5.77%) | loss: 3.327458 | grad norm: 0.1465 | lrm: 1.00 | dt: 3961.98ms | tok/sec: 132,329 | mfu: 46.72 | total time: 81.40m
step 01235/21400 (5.77%) | loss: 3.306067 | grad norm: 0.1541 | lrm: 1.00 | dt: 3960.59ms | tok/sec: 132,376 | mfu: 46.74 | total time: 81.46m
step 01236/21400 (5.78%) | loss: 3.291390 | grad norm: 0.1488 | lrm: 1.00 | dt: 3961.69ms | tok/sec: 132,339 | mfu: 46.72 | total time: 81.53m
step 01237/21400 (5.78%) | loss: 3.284721 | grad norm: 0.1439 | lrm: 1.00 | dt: 3959.23ms | tok/sec: 132,421 | mfu: 46.75 | total time: 81.59m
step 01238/21400 (5.79%) | loss: 3.284875 | grad norm: 0.1366 | lrm: 1.00 | dt: 3962.46ms | tok/sec: 132,313 | mfu: 46.71 | total time: 81.66m
step 01239/21400 (5.79%) | loss: 3.318253 | grad norm: 0.1480 | lrm: 1.00 | dt: 3957.82ms | tok/sec: 132,468 | mfu: 46.77 | total time: 81.73m
step 01240/21400 (5.79%) | loss: 3.302612 | grad norm: 0.1551 | lrm: 1.00 | dt: 3962.52ms | tok/sec: 132,311 | mfu: 46.71 | total time: 81.79m
step 01241/21400 (5.80%) | loss: 3.300223 | grad norm: 0.1544 | lrm: 1.00 | dt: 3960.90ms | tok/sec: 132,365 | mfu: 46.73 | total time: 81.86m
step 01242/21400 (5.80%) | loss: 3.294113 | grad norm: 0.1462 | lrm: 1.00 | dt: 3964.16ms | tok/sec: 132,257 | mfu: 46.69 | total time: 81.92m
step 01243/21400 (5.81%) | loss: 3.269771 | grad norm: 0.1457 | lrm: 1.00 | dt: 3964.00ms | tok/sec: 132,262 | mfu: 46.70 | total time: 81.99m
step 01244/21400 (5.81%) | loss: 3.261899 | grad norm: 0.1412 | lrm: 1.00 | dt: 3961.93ms | tok/sec: 132,331 | mfu: 46.72 | total time: 82.06m
step 01245/21400 (5.82%) | loss: 3.262925 | grad norm: 0.1371 | lrm: 1.00 | dt: 3963.55ms | tok/sec: 132,277 | mfu: 46.70 | total time: 82.12m
step 01246/21400 (5.82%) | loss: 3.248477 | grad norm: 0.1356 | lrm: 1.00 | dt: 3992.86ms | tok/sec: 131,306 | mfu: 46.36 | total time: 82.19m
step 01247/21400 (5.83%) | loss: 3.241458 | grad norm: 0.1387 | lrm: 1.00 | dt: 3972.10ms | tok/sec: 131,992 | mfu: 46.60 | total time: 82.25m
step 01248/21400 (5.83%) | loss: 3.227545 | grad norm: 0.1439 | lrm: 1.00 | dt: 3961.24ms | tok/sec: 132,354 | mfu: 46.73 | total time: 82.32m
step 01249/21400 (5.84%) | loss: 3.237270 | grad norm: 0.1492 | lrm: 1.00 | dt: 3962.56ms | tok/sec: 132,310 | mfu: 46.71 | total time: 82.39m
Step 01250 | Validation bpb: 0.9809
step 01250/21400 (5.84%) | loss: 3.243629 | grad norm: 0.1462 | lrm: 1.00 | dt: 3958.33ms | tok/sec: 132,451 | mfu: 46.76 | total time: 82.45m
step 01251/21400 (5.85%) | loss: 3.268833 | grad norm: 0.1453 | lrm: 1.00 | dt: 3957.95ms | tok/sec: 132,464 | mfu: 46.77 | total time: 82.52m
step 01252/21400 (5.85%) | loss: 3.289583 | grad norm: 0.1530 | lrm: 1.00 | dt: 3962.58ms | tok/sec: 132,309 | mfu: 46.71 | total time: 82.58m
step 01253/21400 (5.86%) | loss: 3.285350 | grad norm: 0.1525 | lrm: 1.00 | dt: 3972.43ms | tok/sec: 131,981 | mfu: 46.60 | total time: 82.65m
step 01254/21400 (5.86%) | loss: 3.288961 | grad norm: 0.1472 | lrm: 1.00 | dt: 3961.19ms | tok/sec: 132,356 | mfu: 46.73 | total time: 82.72m
step 01255/21400 (5.86%) | loss: 3.291942 | grad norm: 0.1490 | lrm: 1.00 | dt: 3960.82ms | tok/sec: 132,368 | mfu: 46.73 | total time: 82.78m
step 01256/21400 (5.87%) | loss: 3.307068 | grad norm: 0.1605 | lrm: 1.00 | dt: 3964.95ms | tok/sec: 132,230 | mfu: 46.69 | total time: 82.85m
step 01257/21400 (5.87%) | loss: 3.310994 | grad norm: 0.1322 | lrm: 1.00 | dt: 3961.03ms | tok/sec: 132,361 | mfu: 46.73 | total time: 82.91m
step 01258/21400 (5.88%) | loss: 3.297556 | grad norm: 0.1332 | lrm: 1.00 | dt: 3961.00ms | tok/sec: 132,362 | mfu: 46.73 | total time: 82.98m
step 01259/21400 (5.88%) | loss: 3.293915 | grad norm: 0.1286 | lrm: 1.00 | dt: 3962.62ms | tok/sec: 132,308 | mfu: 46.71 | total time: 83.05m
step 01260/21400 (5.89%) | loss: 3.280774 | grad norm: 0.1313 | lrm: 1.00 | dt: 3961.12ms | tok/sec: 132,358 | mfu: 46.73 | total time: 83.11m
step 01261/21400 (5.89%) | loss: 3.280709 | grad norm: 0.1371 | lrm: 1.00 | dt: 3964.54ms | tok/sec: 132,244 | mfu: 46.69 | total time: 83.18m
step 01262/21400 (5.90%) | loss: 3.277090 | grad norm: 0.1337 | lrm: 1.00 | dt: 3964.48ms | tok/sec: 132,246 | mfu: 46.69 | total time: 83.24m
step 01263/21400 (5.90%) | loss: 3.276702 | grad norm: 0.1410 | lrm: 1.00 | dt: 3961.48ms | tok/sec: 132,346 | mfu: 46.73 | total time: 83.31m
step 01264/21400 (5.91%) | loss: 3.268171 | grad norm: 0.1406 | lrm: 1.00 | dt: 3959.72ms | tok/sec: 132,405 | mfu: 46.75 | total time: 83.38m
step 01265/21400 (5.91%) | loss: 3.274747 | grad norm: 0.1376 | lrm: 1.00 | dt: 3968.36ms | tok/sec: 132,117 | mfu: 46.65 | total time: 83.44m
step 01266/21400 (5.92%) | loss: 3.293762 | grad norm: 0.1418 | lrm: 1.00 | dt: 3961.77ms | tok/sec: 132,336 | mfu: 46.72 | total time: 83.51m
step 01267/21400 (5.92%) | loss: 3.284308 | grad norm: 0.1654 | lrm: 1.00 | dt: 3962.20ms | tok/sec: 132,322 | mfu: 46.72 | total time: 83.58m
step 01268/21400 (5.93%) | loss: 3.256025 | grad norm: 0.1426 | lrm: 1.00 | dt: 3963.83ms | tok/sec: 132,268 | mfu: 46.70 | total time: 83.64m
step 01269/21400 (5.93%) | loss: 3.263842 | grad norm: 0.1402 | lrm: 1.00 | dt: 3960.77ms | tok/sec: 132,370 | mfu: 46.73 | total time: 83.71m
step 01270/21400 (5.93%) | loss: 3.281097 | grad norm: 0.1494 | lrm: 1.00 | dt: 3968.16ms | tok/sec: 132,123 | mfu: 46.65 | total time: 83.77m
step 01271/21400 (5.94%) | loss: 3.281863 | grad norm: 0.1354 | lrm: 1.00 | dt: 3961.52ms | tok/sec: 132,345 | mfu: 46.73 | total time: 83.84m
step 01272/21400 (5.94%) | loss: 3.289802 | grad norm: 0.1367 | lrm: 1.00 | dt: 3962.63ms | tok/sec: 132,308 | mfu: 46.71 | total time: 83.91m
step 01273/21400 (5.95%) | loss: 3.281185 | grad norm: 0.1360 | lrm: 1.00 | dt: 3964.11ms | tok/sec: 132,258 | mfu: 46.70 | total time: 83.97m
step 01274/21400 (5.95%) | loss: 3.284100 | grad norm: 0.1307 | lrm: 1.00 | dt: 3957.70ms | tok/sec: 132,472 | mfu: 46.77 | total time: 84.04m
step 01275/21400 (5.96%) | loss: 3.292489 | grad norm: 0.1366 | lrm: 1.00 | dt: 3966.18ms | tok/sec: 132,189 | mfu: 46.67 | total time: 84.10m
step 01276/21400 (5.96%) | loss: 3.292646 | grad norm: 0.1453 | lrm: 1.00 | dt: 3963.18ms | tok/sec: 132,289 | mfu: 46.71 | total time: 84.17m
step 01277/21400 (5.97%) | loss: 3.289414 | grad norm: 0.1520 | lrm: 1.00 | dt: 3961.48ms | tok/sec: 132,346 | mfu: 46.73 | total time: 84.24m
step 01278/21400 (5.97%) | loss: 3.289335 | grad norm: 0.1490 | lrm: 1.00 | dt: 3963.95ms | tok/sec: 132,264 | mfu: 46.70 | total time: 84.30m
step 01279/21400 (5.98%) | loss: 3.276580 | grad norm: 0.1659 | lrm: 1.00 | dt: 3962.94ms | tok/sec: 132,297 | mfu: 46.71 | total time: 84.37m
step 01280/21400 (5.98%) | loss: 3.270262 | grad norm: 0.1711 | lrm: 1.00 | dt: 3967.71ms | tok/sec: 132,138 | mfu: 46.65 | total time: 84.43m
step 01281/21400 (5.99%) | loss: 3.266302 | grad norm: 0.1483 | lrm: 1.00 | dt: 3961.23ms | tok/sec: 132,354 | mfu: 46.73 | total time: 84.50m
step 01282/21400 (5.99%) | loss: 3.278698 | grad norm: 0.1306 | lrm: 1.00 | dt: 3962.50ms | tok/sec: 132,312 | mfu: 46.71 | total time: 84.57m
step 01283/21400 (6.00%) | loss: 3.286918 | grad norm: 0.1451 | lrm: 1.00 | dt: 3963.53ms | tok/sec: 132,278 | mfu: 46.70 | total time: 84.63m
step 01284/21400 (6.00%) | loss: 3.291333 | grad norm: 0.1385 | lrm: 1.00 | dt: 3961.88ms | tok/sec: 132,333 | mfu: 46.72 | total time: 84.70m
step 01285/21400 (6.00%) | loss: 3.284413 | grad norm: 0.1372 | lrm: 1.00 | dt: 3960.62ms | tok/sec: 132,375 | mfu: 46.74 | total time: 84.76m
step 01286/21400 (6.01%) | loss: 3.292593 | grad norm: 0.1437 | lrm: 1.00 | dt: 3964.11ms | tok/sec: 132,258 | mfu: 46.70 | total time: 84.83m
step 01287/21400 (6.01%) | loss: 3.303091 | grad norm: 0.1458 | lrm: 1.00 | dt: 3960.37ms | tok/sec: 132,383 | mfu: 46.74 | total time: 84.90m
step 01288/21400 (6.02%) | loss: 3.318390 | grad norm: 0.1452 | lrm: 1.00 | dt: 3959.58ms | tok/sec: 132,410 | mfu: 46.75 | total time: 84.96m
step 01289/21400 (6.02%) | loss: 3.313058 | grad norm: 0.1463 | lrm: 1.00 | dt: 3962.11ms | tok/sec: 132,325 | mfu: 46.72 | total time: 85.03m
step 01290/21400 (6.03%) | loss: 3.301505 | grad norm: 0.1349 | lrm: 1.00 | dt: 3958.48ms | tok/sec: 132,446 | mfu: 46.76 | total time: 85.09m
step 01291/21400 (6.03%) | loss: 3.297739 | grad norm: 0.1319 | lrm: 1.00 | dt: 3963.14ms | tok/sec: 132,291 | mfu: 46.71 | total time: 85.16m
step 01292/21400 (6.04%) | loss: 3.294815 | grad norm: 0.1270 | lrm: 1.00 | dt: 3959.47ms | tok/sec: 132,413 | mfu: 46.75 | total time: 85.23m
step 01293/21400 (6.04%) | loss: 3.296502 | grad norm: 0.1379 | lrm: 1.00 | dt: 3959.42ms | tok/sec: 132,415 | mfu: 46.75 | total time: 85.29m
step 01294/21400 (6.05%) | loss: 3.304196 | grad norm: 0.1413 | lrm: 1.00 | dt: 3970.30ms | tok/sec: 132,052 | mfu: 46.62 | total time: 85.36m
step 01295/21400 (6.05%) | loss: 3.285288 | grad norm: 0.1448 | lrm: 1.00 | dt: 3962.94ms | tok/sec: 132,297 | mfu: 46.71 | total time: 85.42m
step 01296/21400 (6.06%) | loss: 3.262848 | grad norm: 0.1551 | lrm: 1.00 | dt: 3958.34ms | tok/sec: 132,451 | mfu: 46.76 | total time: 85.49m
step 01297/21400 (6.06%) | loss: 3.273447 | grad norm: 0.1615 | lrm: 1.00 | dt: 3968.15ms | tok/sec: 132,124 | mfu: 46.65 | total time: 85.56m
step 01298/21400 (6.07%) | loss: 3.263227 | grad norm: 0.1584 | lrm: 1.00 | dt: 4019.19ms | tok/sec: 130,446 | mfu: 46.06 | total time: 85.62m
step 01299/21400 (6.07%) | loss: 3.259619 | grad norm: 0.1492 | lrm: 1.00 | dt: 3962.94ms | tok/sec: 132,297 | mfu: 46.71 | total time: 85.69m
