Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Resuming optimization from step 1000
Using torch.compile() for optimized training
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Step 01000 | Validation bpb: 1.0003
step 01000/21400 (4.67%) | loss: 3.439872 | grad norm: 0.1700 | lrm: 1.00 | dt: 68191.57ms | tok/sec: 7,688 | mfu: 2.71 | total time: 66.88m
step 01149/21400 (5.37%) | loss: 3.342532 | grad norm: 0.1572 | lrm: 1.00 | dt: 2367.40ms | tok/sec: 221,461 | mfu: 78.19 | total time: 72.76m
step 01150/21400 (5.37%) | loss: 3.348319 | grad norm: 0.1608 | lrm: 1.00 | dt: 2376.28ms | tok/sec: 220,634 | mfu: 77.90 | total time: 72.80m
step 01151/21400 (5.38%) | loss: 3.342630 | grad norm: 0.1561 | lrm: 1.00 | dt: 2367.26ms | tok/sec: 221,474 | mfu: 78.19 | total time: 72.83m
step 01152/21400 (5.38%) | loss: 3.347305 | grad norm: 0.1469 | lrm: 1.00 | dt: 2389.81ms | tok/sec: 219,385 | mfu: 77.46 | total time: 72.87m
step 01153/21400 (5.39%) | loss: 3.334944 | grad norm: 0.1520 | lrm: 1.00 | dt: 2365.52ms | tok/sec: 221,637 | mfu: 78.25 | total time: 72.91m
step 01154/21400 (5.39%) | loss: 3.322067 | grad norm: 0.1324 | lrm: 1.00 | dt: 2378.62ms | tok/sec: 220,416 | mfu: 77.82 | total time: 72.95m
step 01155/21400 (5.40%) | loss: 3.335795 | grad norm: 0.1336 | lrm: 1.00 | dt: 2362.00ms | tok/sec: 221,967 | mfu: 78.37 | total time: 72.99m
step 01156/21400 (5.40%) | loss: 3.323973 | grad norm: 0.1365 | lrm: 1.00 | dt: 2378.38ms | tok/sec: 220,439 | mfu: 77.83 | total time: 73.03m
step 01157/21400 (5.41%) | loss: 3.315716 | grad norm: 0.1393 | lrm: 1.00 | dt: 2366.95ms | tok/sec: 221,503 | mfu: 78.20 | total time: 73.07m
step 01158/21400 (5.41%) | loss: 3.313854 | grad norm: 0.1286 | lrm: 1.00 | dt: 2371.00ms | tok/sec: 221,124 | mfu: 78.07 | total time: 73.11m
step 01159/21400 (5.42%) | loss: 3.315256 | grad norm: 0.1303 | lrm: 1.00 | dt: 2368.61ms | tok/sec: 221,348 | mfu: 78.15 | total time: 73.15m
step 01160/21400 (5.42%) | loss: 3.353513 | grad norm: 0.1500 | lrm: 1.00 | dt: 2368.60ms | tok/sec: 221,349 | mfu: 78.15 | total time: 73.19m
step 01161/21400 (5.43%) | loss: 3.355138 | grad norm: 0.1513 | lrm: 1.00 | dt: 2365.27ms | tok/sec: 221,660 | mfu: 78.26 | total time: 73.23m
step 01162/21400 (5.43%) | loss: 3.349170 | grad norm: 0.1421 | lrm: 1.00 | dt: 2370.17ms | tok/sec: 221,202 | mfu: 78.10 | total time: 73.27m
step 01163/21400 (5.43%) | loss: 3.332384 | grad norm: 0.1471 | lrm: 1.00 | dt: 2371.44ms | tok/sec: 221,084 | mfu: 78.06 | total time: 73.31m
step 01164/21400 (5.44%) | loss: 3.325375 | grad norm: 0.1661 | lrm: 1.00 | dt: 2361.97ms | tok/sec: 221,971 | mfu: 78.37 | total time: 73.35m
step 01165/21400 (5.44%) | loss: 3.315552 | grad norm: 0.1521 | lrm: 1.00 | dt: 2363.36ms | tok/sec: 221,839 | mfu: 78.32 | total time: 73.39m
step 01166/21400 (5.45%) | loss: 3.317610 | grad norm: 0.1574 | lrm: 1.00 | dt: 2368.71ms | tok/sec: 221,339 | mfu: 78.15 | total time: 73.43m
step 01167/21400 (5.45%) | loss: 3.315001 | grad norm: 0.1596 | lrm: 1.00 | dt: 2363.83ms | tok/sec: 221,795 | mfu: 78.31 | total time: 73.47m
step 01168/21400 (5.46%) | loss: 3.328895 | grad norm: 0.1485 | lrm: 1.00 | dt: 2365.63ms | tok/sec: 221,627 | mfu: 78.25 | total time: 73.51m
step 01169/21400 (5.46%) | loss: 3.341452 | grad norm: 0.1523 | lrm: 1.00 | dt: 2373.99ms | tok/sec: 220,847 | mfu: 77.97 | total time: 73.55m
step 01170/21400 (5.47%) | loss: 3.352814 | grad norm: 0.1613 | lrm: 1.00 | dt: 2556.81ms | tok/sec: 205,055 | mfu: 72.40 | total time: 73.59m
step 01171/21400 (5.47%) | loss: 3.349875 | grad norm: 0.1736 | lrm: 1.00 | dt: 2367.00ms | tok/sec: 221,499 | mfu: 78.20 | total time: 73.63m
step 01172/21400 (5.48%) | loss: 3.328174 | grad norm: 0.1689 | lrm: 1.00 | dt: 2371.51ms | tok/sec: 221,077 | mfu: 78.05 | total time: 73.67m
step 01173/21400 (5.48%) | loss: 3.349460 | grad norm: 0.1606 | lrm: 1.00 | dt: 2363.59ms | tok/sec: 221,818 | mfu: 78.32 | total time: 73.71m
step 01174/21400 (5.49%) | loss: 3.341404 | grad norm: 0.1691 | lrm: 1.00 | dt: 2370.13ms | tok/sec: 221,206 | mfu: 78.10 | total time: 73.75m
step 01175/21400 (5.49%) | loss: 3.313529 | grad norm: 0.1474 | lrm: 1.00 | dt: 2369.83ms | tok/sec: 221,234 | mfu: 78.11 | total time: 73.79m
step 01176/21400 (5.50%) | loss: 3.292795 | grad norm: 0.1315 | lrm: 1.00 | dt: 2370.11ms | tok/sec: 221,208 | mfu: 78.10 | total time: 73.83m
step 01177/21400 (5.50%) | loss: 3.298098 | grad norm: 0.1381 | lrm: 1.00 | dt: 2377.72ms | tok/sec: 220,500 | mfu: 77.85 | total time: 73.86m
step 01178/21400 (5.50%) | loss: 3.288689 | grad norm: 0.1493 | lrm: 1.00 | dt: 2379.17ms | tok/sec: 220,365 | mfu: 77.80 | total time: 73.90m
step 01179/21400 (5.51%) | loss: 3.296115 | grad norm: 0.1525 | lrm: 1.00 | dt: 2369.39ms | tok/sec: 221,275 | mfu: 78.12 | total time: 73.94m
step 01180/21400 (5.51%) | loss: 3.298908 | grad norm: 0.1453 | lrm: 1.00 | dt: 2362.63ms | tok/sec: 221,908 | mfu: 78.35 | total time: 73.98m
step 01181/21400 (5.52%) | loss: 3.274472 | grad norm: 0.1412 | lrm: 1.00 | dt: 2373.63ms | tok/sec: 220,880 | mfu: 77.98 | total time: 74.02m
step 01182/21400 (5.52%) | loss: 3.278275 | grad norm: 0.1438 | lrm: 1.00 | dt: 2376.97ms | tok/sec: 220,570 | mfu: 77.87 | total time: 74.06m
step 01183/21400 (5.53%) | loss: 3.272685 | grad norm: 0.1552 | lrm: 1.00 | dt: 2361.31ms | tok/sec: 222,032 | mfu: 78.39 | total time: 74.10m
step 01184/21400 (5.53%) | loss: 3.285380 | grad norm: 0.1332 | lrm: 1.00 | dt: 2378.04ms | tok/sec: 220,470 | mfu: 77.84 | total time: 74.14m
step 01185/21400 (5.54%) | loss: 3.273062 | grad norm: 0.1411 | lrm: 1.00 | dt: 2367.81ms | tok/sec: 221,423 | mfu: 78.18 | total time: 74.18m
step 01186/21400 (5.54%) | loss: 3.283139 | grad norm: 0.1390 | lrm: 1.00 | dt: 2365.73ms | tok/sec: 221,617 | mfu: 78.24 | total time: 74.22m
step 01187/21400 (5.55%) | loss: 3.298858 | grad norm: 0.1489 | lrm: 1.00 | dt: 2377.84ms | tok/sec: 220,488 | mfu: 77.85 | total time: 74.26m
step 01188/21400 (5.55%) | loss: 3.292275 | grad norm: 0.1504 | lrm: 1.00 | dt: 2368.11ms | tok/sec: 221,395 | mfu: 78.17 | total time: 74.30m
step 01189/21400 (5.56%) | loss: 3.291858 | grad norm: 0.1625 | lrm: 1.00 | dt: 2370.22ms | tok/sec: 221,198 | mfu: 78.10 | total time: 74.34m
step 01190/21400 (5.56%) | loss: 3.304616 | grad norm: 0.1606 | lrm: 1.00 | dt: 2357.83ms | tok/sec: 222,360 | mfu: 78.51 | total time: 74.38m
step 01191/21400 (5.57%) | loss: 3.290105 | grad norm: 0.1390 | lrm: 1.00 | dt: 2374.11ms | tok/sec: 220,835 | mfu: 77.97 | total time: 74.42m
step 01192/21400 (5.57%) | loss: 3.295903 | grad norm: 0.1501 | lrm: 1.00 | dt: 2355.61ms | tok/sec: 222,569 | mfu: 78.58 | total time: 74.46m
step 01193/21400 (5.57%) | loss: 3.306268 | grad norm: 0.1606 | lrm: 1.00 | dt: 2363.48ms | tok/sec: 221,828 | mfu: 78.32 | total time: 74.50m
step 01194/21400 (5.58%) | loss: 3.289017 | grad norm: 0.1564 | lrm: 1.00 | dt: 2376.77ms | tok/sec: 220,588 | mfu: 77.88 | total time: 74.54m
step 01195/21400 (5.58%) | loss: 3.297808 | grad norm: 0.1656 | lrm: 1.00 | dt: 2373.03ms | tok/sec: 220,936 | mfu: 78.00 | total time: 74.58m
step 01196/21400 (5.59%) | loss: 3.314218 | grad norm: 0.1578 | lrm: 1.00 | dt: 2361.84ms | tok/sec: 221,983 | mfu: 78.37 | total time: 74.61m
step 01197/21400 (5.59%) | loss: 3.318372 | grad norm: 0.1720 | lrm: 1.00 | dt: 2372.86ms | tok/sec: 220,952 | mfu: 78.01 | total time: 74.65m
step 01198/21400 (5.60%) | loss: 3.326448 | grad norm: 0.1555 | lrm: 1.00 | dt: 2410.94ms | tok/sec: 217,462 | mfu: 76.78 | total time: 74.69m
step 01199/21400 (5.60%) | loss: 3.340201 | grad norm: 0.1278 | lrm: 1.00 | dt: 2368.73ms | tok/sec: 221,337 | mfu: 78.15 | total time: 74.73m
step 01200/21400 (5.61%) | loss: 3.373479 | grad norm: 0.1460 | lrm: 1.00 | dt: 2370.46ms | tok/sec: 221,175 | mfu: 78.09 | total time: 74.77m
step 01201/21400 (5.61%) | loss: 3.345254 | grad norm: 0.1525 | lrm: 1.00 | dt: 2385.54ms | tok/sec: 219,777 | mfu: 77.59 | total time: 74.81m
step 01202/21400 (5.62%) | loss: 3.337762 | grad norm: 0.1374 | lrm: 1.00 | dt: 2365.02ms | tok/sec: 221,684 | mfu: 78.27 | total time: 74.85m
step 01203/21400 (5.62%) | loss: 3.326743 | grad norm: 0.1351 | lrm: 1.00 | dt: 2368.90ms | tok/sec: 221,321 | mfu: 78.14 | total time: 74.89m
step 01204/21400 (5.63%) | loss: 3.320559 | grad norm: 0.1389 | lrm: 1.00 | dt: 2372.56ms | tok/sec: 220,980 | mfu: 78.02 | total time: 74.93m
step 01205/21400 (5.63%) | loss: 3.319494 | grad norm: 0.1391 | lrm: 1.00 | dt: 2363.24ms | tok/sec: 221,851 | mfu: 78.33 | total time: 74.97m
step 01206/21400 (5.64%) | loss: 3.319127 | grad norm: 0.1477 | lrm: 1.00 | dt: 2365.83ms | tok/sec: 221,608 | mfu: 78.24 | total time: 75.01m
step 01207/21400 (5.64%) | loss: 3.321809 | grad norm: 0.1537 | lrm: 1.00 | dt: 2369.37ms | tok/sec: 221,277 | mfu: 78.12 | total time: 75.05m
step 01208/21400 (5.64%) | loss: 3.328037 | grad norm: 0.1536 | lrm: 1.00 | dt: 2371.22ms | tok/sec: 221,104 | mfu: 78.06 | total time: 75.09m
step 01209/21400 (5.65%) | loss: 3.335867 | grad norm: 0.1461 | lrm: 1.00 | dt: 2367.67ms | tok/sec: 221,435 | mfu: 78.18 | total time: 75.13m
step 01210/21400 (5.65%) | loss: 3.319684 | grad norm: 0.1503 | lrm: 1.00 | dt: 2369.55ms | tok/sec: 221,260 | mfu: 78.12 | total time: 75.17m
step 01211/21400 (5.66%) | loss: 3.324852 | grad norm: 0.1646 | lrm: 1.00 | dt: 2371.21ms | tok/sec: 221,105 | mfu: 78.06 | total time: 75.21m
step 01212/21400 (5.66%) | loss: 3.318599 | grad norm: 0.1692 | lrm: 1.00 | dt: 2367.37ms | tok/sec: 221,464 | mfu: 78.19 | total time: 75.25m
step 01213/21400 (5.67%) | loss: 3.347092 | grad norm: 0.1575 | lrm: 1.00 | dt: 2360.93ms | tok/sec: 222,068 | mfu: 78.40 | total time: 75.29m
step 01214/21400 (5.67%) | loss: 3.400291 | grad norm: 0.1363 | lrm: 1.00 | dt: 2376.22ms | tok/sec: 220,639 | mfu: 77.90 | total time: 75.33m
step 01215/21400 (5.68%) | loss: 3.390070 | grad norm: 0.1404 | lrm: 1.00 | dt: 2363.41ms | tok/sec: 221,835 | mfu: 78.32 | total time: 75.37m
step 01216/21400 (5.68%) | loss: 3.407762 | grad norm: 0.1570 | lrm: 1.00 | dt: 2378.11ms | tok/sec: 220,464 | mfu: 77.84 | total time: 75.41m
step 01217/21400 (5.69%) | loss: 3.380430 | grad norm: 0.1506 | lrm: 1.00 | dt: 2372.88ms | tok/sec: 220,950 | mfu: 78.01 | total time: 75.45m
step 01218/21400 (5.69%) | loss: 3.394813 | grad norm: 0.1532 | lrm: 1.00 | dt: 2379.40ms | tok/sec: 220,345 | mfu: 77.79 | total time: 75.48m
step 01219/21400 (5.70%) | loss: 3.382789 | grad norm: 0.1581 | lrm: 1.00 | dt: 2362.20ms | tok/sec: 221,949 | mfu: 78.36 | total time: 75.52m
step 01220/21400 (5.70%) | loss: 3.367646 | grad norm: 0.1536 | lrm: 1.00 | dt: 2376.00ms | tok/sec: 220,659 | mfu: 77.91 | total time: 75.56m
step 01221/21400 (5.71%) | loss: 3.378348 | grad norm: 0.1610 | lrm: 1.00 | dt: 2375.32ms | tok/sec: 220,723 | mfu: 77.93 | total time: 75.60m
step 01222/21400 (5.71%) | loss: 3.379775 | grad norm: 0.1484 | lrm: 1.00 | dt: 2362.98ms | tok/sec: 221,876 | mfu: 78.34 | total time: 75.64m
step 01223/21400 (5.71%) | loss: 3.382562 | grad norm: 0.1428 | lrm: 1.00 | dt: 2365.92ms | tok/sec: 221,599 | mfu: 78.24 | total time: 75.68m
step 01224/21400 (5.72%) | loss: 3.370152 | grad norm: 0.1288 | lrm: 1.00 | dt: 2374.55ms | tok/sec: 220,795 | mfu: 77.95 | total time: 75.72m
step 01225/21400 (5.72%) | loss: 3.349026 | grad norm: 0.1346 | lrm: 1.00 | dt: 2355.77ms | tok/sec: 222,555 | mfu: 78.58 | total time: 75.76m
step 01226/21400 (5.73%) | loss: 3.351593 | grad norm: 0.1505 | lrm: 1.00 | dt: 2370.62ms | tok/sec: 221,160 | mfu: 78.08 | total time: 75.80m
step 01227/21400 (5.73%) | loss: 3.332433 | grad norm: 0.1543 | lrm: 1.00 | dt: 2374.94ms | tok/sec: 220,757 | mfu: 77.94 | total time: 75.84m
step 01228/21400 (5.74%) | loss: 3.334496 | grad norm: 0.1443 | lrm: 1.00 | dt: 2369.29ms | tok/sec: 221,284 | mfu: 78.13 | total time: 75.88m
step 01229/21400 (5.74%) | loss: 3.316976 | grad norm: 0.1554 | lrm: 1.00 | dt: 2371.36ms | tok/sec: 221,091 | mfu: 78.06 | total time: 75.92m
step 01230/21400 (5.75%) | loss: 3.318402 | grad norm: 0.1510 | lrm: 1.00 | dt: 2361.32ms | tok/sec: 222,032 | mfu: 78.39 | total time: 75.96m
step 01231/21400 (5.75%) | loss: 3.316171 | grad norm: 0.1498 | lrm: 1.00 | dt: 2372.62ms | tok/sec: 220,974 | mfu: 78.02 | total time: 76.00m
step 01232/21400 (5.76%) | loss: 3.328052 | grad norm: 0.1456 | lrm: 1.00 | dt: 2369.17ms | tok/sec: 221,295 | mfu: 78.13 | total time: 76.04m
step 01233/21400 (5.76%) | loss: 3.311115 | grad norm: 0.1345 | lrm: 1.00 | dt: 2372.41ms | tok/sec: 220,993 | mfu: 78.02 | total time: 76.08m
step 01234/21400 (5.77%) | loss: 3.327455 | grad norm: 0.1374 | lrm: 1.00 | dt: 2364.84ms | tok/sec: 221,701 | mfu: 78.27 | total time: 76.12m
step 01235/21400 (5.77%) | loss: 3.305812 | grad norm: 0.1534 | lrm: 1.00 | dt: 2370.40ms | tok/sec: 221,181 | mfu: 78.09 | total time: 76.16m
step 01236/21400 (5.78%) | loss: 3.291175 | grad norm: 0.1510 | lrm: 1.00 | dt: 2366.72ms | tok/sec: 221,524 | mfu: 78.21 | total time: 76.20m
step 01237/21400 (5.78%) | loss: 3.284693 | grad norm: 0.1421 | lrm: 1.00 | dt: 2366.66ms | tok/sec: 221,530 | mfu: 78.21 | total time: 76.23m
step 01238/21400 (5.79%) | loss: 3.284700 | grad norm: 0.1384 | lrm: 1.00 | dt: 2374.54ms | tok/sec: 220,795 | mfu: 77.95 | total time: 76.27m
step 01239/21400 (5.79%) | loss: 3.318246 | grad norm: 0.1462 | lrm: 1.00 | dt: 2363.90ms | tok/sec: 221,789 | mfu: 78.30 | total time: 76.31m
step 01240/21400 (5.79%) | loss: 3.302401 | grad norm: 0.1435 | lrm: 1.00 | dt: 2363.85ms | tok/sec: 221,793 | mfu: 78.31 | total time: 76.35m
step 01241/21400 (5.80%) | loss: 3.300086 | grad norm: 0.1416 | lrm: 1.00 | dt: 2364.39ms | tok/sec: 221,743 | mfu: 78.29 | total time: 76.39m
step 01242/21400 (5.80%) | loss: 3.294048 | grad norm: 0.1420 | lrm: 1.00 | dt: 2368.87ms | tok/sec: 221,324 | mfu: 78.14 | total time: 76.43m
step 01243/21400 (5.81%) | loss: 3.269727 | grad norm: 0.1433 | lrm: 1.00 | dt: 2372.26ms | tok/sec: 221,008 | mfu: 78.03 | total time: 76.47m
step 01244/21400 (5.81%) | loss: 3.262066 | grad norm: 0.1410 | lrm: 1.00 | dt: 2379.17ms | tok/sec: 220,365 | mfu: 77.80 | total time: 76.51m
step 01245/21400 (5.82%) | loss: 3.263070 | grad norm: 0.1522 | lrm: 1.00 | dt: 2379.40ms | tok/sec: 220,344 | mfu: 77.79 | total time: 76.55m
step 01246/21400 (5.82%) | loss: 3.248881 | grad norm: 0.1578 | lrm: 1.00 | dt: 2377.97ms | tok/sec: 220,476 | mfu: 77.84 | total time: 76.59m
step 01247/21400 (5.83%) | loss: 3.241746 | grad norm: 0.1653 | lrm: 1.00 | dt: 2368.99ms | tok/sec: 221,313 | mfu: 78.14 | total time: 76.63m
step 01248/21400 (5.83%) | loss: 3.227802 | grad norm: 0.1577 | lrm: 1.00 | dt: 2366.50ms | tok/sec: 221,545 | mfu: 78.22 | total time: 76.67m
step 01249/21400 (5.84%) | loss: 3.237371 | grad norm: 0.1424 | lrm: 1.00 | dt: 2371.34ms | tok/sec: 221,093 | mfu: 78.06 | total time: 76.71m
Step 01250 | Validation bpb: 0.9805
step 01250/21400 (5.84%) | loss: 3.243672 | grad norm: 0.1331 | lrm: 1.00 | dt: 2370.65ms | tok/sec: 221,158 | mfu: 78.08 | total time: 76.75m
step 01251/21400 (5.85%) | loss: 3.268791 | grad norm: 0.1330 | lrm: 1.00 | dt: 2530.90ms | tok/sec: 207,154 | mfu: 73.14 | total time: 76.79m
step 01252/21400 (5.85%) | loss: 3.289175 | grad norm: 0.1377 | lrm: 1.00 | dt: 2384.01ms | tok/sec: 219,918 | mfu: 77.64 | total time: 76.83m
step 01253/21400 (5.86%) | loss: 3.284913 | grad norm: 0.1363 | lrm: 1.00 | dt: 2361.50ms | tok/sec: 222,015 | mfu: 78.38 | total time: 76.87m
step 01254/21400 (5.86%) | loss: 3.288269 | grad norm: 0.1278 | lrm: 1.00 | dt: 2362.51ms | tok/sec: 221,919 | mfu: 78.35 | total time: 76.91m
step 01255/21400 (5.86%) | loss: 3.291298 | grad norm: 0.1402 | lrm: 1.00 | dt: 2370.67ms | tok/sec: 221,155 | mfu: 78.08 | total time: 76.95m
step 01256/21400 (5.87%) | loss: 3.306417 | grad norm: 0.1686 | lrm: 1.00 | dt: 2374.07ms | tok/sec: 220,838 | mfu: 77.97 | total time: 76.99m
step 01257/21400 (5.87%) | loss: 3.310602 | grad norm: 0.1657 | lrm: 1.00 | dt: 2374.78ms | tok/sec: 220,773 | mfu: 77.95 | total time: 77.03m
step 01258/21400 (5.88%) | loss: 3.297539 | grad norm: 0.1662 | lrm: 1.00 | dt: 2365.38ms | tok/sec: 221,651 | mfu: 78.26 | total time: 77.07m
step 01259/21400 (5.88%) | loss: 3.293627 | grad norm: 0.1521 | lrm: 1.00 | dt: 2352.95ms | tok/sec: 222,821 | mfu: 78.67 | total time: 77.11m
step 01260/21400 (5.89%) | loss: 3.280560 | grad norm: 0.1435 | lrm: 1.00 | dt: 2364.08ms | tok/sec: 221,772 | mfu: 78.30 | total time: 77.15m
step 01261/21400 (5.89%) | loss: 3.280421 | grad norm: 0.1332 | lrm: 1.00 | dt: 2362.71ms | tok/sec: 221,900 | mfu: 78.34 | total time: 77.19m
step 01262/21400 (5.90%) | loss: 3.276831 | grad norm: 0.1360 | lrm: 1.00 | dt: 2373.42ms | tok/sec: 220,899 | mfu: 77.99 | total time: 77.22m
step 01263/21400 (5.90%) | loss: 3.276441 | grad norm: 0.1503 | lrm: 1.00 | dt: 2366.82ms | tok/sec: 221,516 | mfu: 78.21 | total time: 77.26m
step 01264/21400 (5.91%) | loss: 3.267942 | grad norm: 0.1420 | lrm: 1.00 | dt: 2371.27ms | tok/sec: 221,100 | mfu: 78.06 | total time: 77.30m
step 01265/21400 (5.91%) | loss: 3.274372 | grad norm: 0.1363 | lrm: 1.00 | dt: 2374.87ms | tok/sec: 220,764 | mfu: 77.94 | total time: 77.34m
step 01266/21400 (5.92%) | loss: 3.293414 | grad norm: 0.1442 | lrm: 1.00 | dt: 2372.99ms | tok/sec: 220,939 | mfu: 78.00 | total time: 77.38m
step 01267/21400 (5.92%) | loss: 3.284001 | grad norm: 0.1788 | lrm: 1.00 | dt: 2369.23ms | tok/sec: 221,290 | mfu: 78.13 | total time: 77.42m
step 01268/21400 (5.93%) | loss: 3.255685 | grad norm: 0.1375 | lrm: 1.00 | dt: 2364.88ms | tok/sec: 221,697 | mfu: 78.27 | total time: 77.46m
step 01269/21400 (5.93%) | loss: 3.263299 | grad norm: 0.1172 | lrm: 1.00 | dt: 2362.99ms | tok/sec: 221,874 | mfu: 78.34 | total time: 77.50m
step 01270/21400 (5.93%) | loss: 3.280343 | grad norm: 0.1244 | lrm: 1.00 | dt: 2371.59ms | tok/sec: 221,070 | mfu: 78.05 | total time: 77.54m
step 01271/21400 (5.94%) | loss: 3.281377 | grad norm: 0.1327 | lrm: 1.00 | dt: 2376.90ms | tok/sec: 220,576 | mfu: 77.88 | total time: 77.58m
step 01272/21400 (5.94%) | loss: 3.289471 | grad norm: 0.1608 | lrm: 1.00 | dt: 2367.49ms | tok/sec: 221,453 | mfu: 78.19 | total time: 77.62m
step 01273/21400 (5.95%) | loss: 3.281021 | grad norm: 0.1542 | lrm: 1.00 | dt: 2374.97ms | tok/sec: 220,756 | mfu: 77.94 | total time: 77.66m
step 01274/21400 (5.95%) | loss: 3.284612 | grad norm: 0.1477 | lrm: 1.00 | dt: 2358.38ms | tok/sec: 222,308 | mfu: 78.49 | total time: 77.70m
step 01275/21400 (5.96%) | loss: 3.293477 | grad norm: 0.1451 | lrm: 1.00 | dt: 2374.36ms | tok/sec: 220,812 | mfu: 77.96 | total time: 77.74m
step 01276/21400 (5.96%) | loss: 3.293446 | grad norm: 0.1384 | lrm: 1.00 | dt: 2373.60ms | tok/sec: 220,882 | mfu: 77.98 | total time: 77.78m
step 01277/21400 (5.97%) | loss: 3.289859 | grad norm: 0.1399 | lrm: 1.00 | dt: 2365.06ms | tok/sec: 221,680 | mfu: 78.27 | total time: 77.82m
step 01278/21400 (5.97%) | loss: 3.289676 | grad norm: 0.1494 | lrm: 1.00 | dt: 2368.24ms | tok/sec: 221,382 | mfu: 78.16 | total time: 77.86m
step 01279/21400 (5.98%) | loss: 3.276788 | grad norm: 0.1523 | lrm: 1.00 | dt: 2374.29ms | tok/sec: 220,818 | mfu: 77.96 | total time: 77.90m
step 01280/21400 (5.98%) | loss: 3.270211 | grad norm: 0.1715 | lrm: 1.00 | dt: 2373.83ms | tok/sec: 220,862 | mfu: 77.98 | total time: 77.94m
step 01281/21400 (5.99%) | loss: 3.266225 | grad norm: 0.1517 | lrm: 1.00 | dt: 2367.39ms | tok/sec: 221,462 | mfu: 78.19 | total time: 77.98m
step 01282/21400 (5.99%) | loss: 3.278614 | grad norm: 0.1303 | lrm: 1.00 | dt: 2370.89ms | tok/sec: 221,135 | mfu: 78.07 | total time: 78.01m
step 01283/21400 (6.00%) | loss: 3.286957 | grad norm: 0.1429 | lrm: 1.00 | dt: 2368.54ms | tok/sec: 221,354 | mfu: 78.15 | total time: 78.05m
step 01284/21400 (6.00%) | loss: 3.291371 | grad norm: 0.1466 | lrm: 1.00 | dt: 2372.23ms | tok/sec: 221,010 | mfu: 78.03 | total time: 78.09m
step 01285/21400 (6.00%) | loss: 3.284262 | grad norm: 0.1461 | lrm: 1.00 | dt: 2387.84ms | tok/sec: 219,566 | mfu: 77.52 | total time: 78.13m
step 01286/21400 (6.01%) | loss: 3.292366 | grad norm: 0.1392 | lrm: 1.00 | dt: 2373.78ms | tok/sec: 220,866 | mfu: 77.98 | total time: 78.17m
step 01287/21400 (6.01%) | loss: 3.302751 | grad norm: 0.1277 | lrm: 1.00 | dt: 2361.72ms | tok/sec: 221,993 | mfu: 78.38 | total time: 78.21m
step 01288/21400 (6.02%) | loss: 3.318016 | grad norm: 0.1243 | lrm: 1.00 | dt: 2377.59ms | tok/sec: 220,512 | mfu: 77.85 | total time: 78.25m
step 01289/21400 (6.02%) | loss: 3.312623 | grad norm: 0.1327 | lrm: 1.00 | dt: 2372.79ms | tok/sec: 220,958 | mfu: 78.01 | total time: 78.29m
step 01290/21400 (6.03%) | loss: 3.301109 | grad norm: 0.1328 | lrm: 1.00 | dt: 2375.69ms | tok/sec: 220,689 | mfu: 77.92 | total time: 78.33m
step 01291/21400 (6.03%) | loss: 3.297363 | grad norm: 0.1413 | lrm: 1.00 | dt: 2381.96ms | tok/sec: 220,108 | mfu: 77.71 | total time: 78.37m
step 01292/21400 (6.04%) | loss: 3.294551 | grad norm: 0.1440 | lrm: 1.00 | dt: 2365.64ms | tok/sec: 221,626 | mfu: 78.25 | total time: 78.41m
step 01293/21400 (6.04%) | loss: 3.296596 | grad norm: 0.1498 | lrm: 1.00 | dt: 2375.16ms | tok/sec: 220,737 | mfu: 77.93 | total time: 78.45m
step 01294/21400 (6.05%) | loss: 3.304417 | grad norm: 0.1507 | lrm: 1.00 | dt: 2365.11ms | tok/sec: 221,675 | mfu: 78.26 | total time: 78.49m
step 01295/21400 (6.05%) | loss: 3.285631 | grad norm: 0.1492 | lrm: 1.00 | dt: 2364.89ms | tok/sec: 221,696 | mfu: 78.27 | total time: 78.53m
step 01296/21400 (6.06%) | loss: 3.262918 | grad norm: 0.1400 | lrm: 1.00 | dt: 2379.53ms | tok/sec: 220,332 | mfu: 77.79 | total time: 78.57m
step 01297/21400 (6.06%) | loss: 3.273103 | grad norm: 0.1369 | lrm: 1.00 | dt: 2367.69ms | tok/sec: 221,434 | mfu: 78.18 | total time: 78.61m
step 01298/21400 (6.07%) | loss: 3.262771 | grad norm: 0.1452 | lrm: 1.00 | dt: 2370.60ms | tok/sec: 221,162 | mfu: 78.08 | total time: 78.65m
step 01299/21400 (6.07%) | loss: 3.259107 | grad norm: 0.1343 | lrm: 1.00 | dt: 2369.00ms | tok/sec: 221,311 | mfu: 78.14 | total time: 78.69m
step 01300/21400 (6.07%) | loss: 3.285830 | grad norm: 0.1261 | lrm: 1.00 | dt: 2367.10ms | tok/sec: 221,489 | mfu: 78.20 | total time: 78.73m
