Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
torch.compile() DISABLED via TORCH_COMPILE_DISABLE=1 (using eager mode)
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Step 00000 | Validation bpb: 3.2996
step 00000/21400 (0.00%) | loss: 11.090360 | grad norm: 0.4209 | lrm: 1.00 | dt: 11397.47ms | tok/sec: 46,000 | mfu: 16.24 | total time: 0.00m
step 00350/21400 (1.64%) | loss: 3.759881 | grad norm: 0.2439 | lrm: 1.00 | dt: 3973.92ms | tok/sec: 131,932 | mfu: 46.58 | total time: 22.57m
step 00351/21400 (1.64%) | loss: 3.754947 | grad norm: 0.2452 | lrm: 1.00 | dt: 3969.54ms | tok/sec: 132,077 | mfu: 46.63 | total time: 22.64m
step 00352/21400 (1.64%) | loss: 3.756489 | grad norm: 0.2171 | lrm: 1.00 | dt: 3976.02ms | tok/sec: 131,862 | mfu: 46.56 | total time: 22.70m
step 00353/21400 (1.65%) | loss: 3.764388 | grad norm: 0.2227 | lrm: 1.00 | dt: 3974.50ms | tok/sec: 131,912 | mfu: 46.57 | total time: 22.77m
step 00354/21400 (1.65%) | loss: 3.761935 | grad norm: 0.2156 | lrm: 1.00 | dt: 3972.43ms | tok/sec: 131,981 | mfu: 46.60 | total time: 22.83m
step 00355/21400 (1.66%) | loss: 3.765830 | grad norm: 0.2254 | lrm: 1.00 | dt: 3974.35ms | tok/sec: 131,917 | mfu: 46.57 | total time: 22.90m
step 00356/21400 (1.66%) | loss: 3.756857 | grad norm: 0.2011 | lrm: 1.00 | dt: 3971.85ms | tok/sec: 132,001 | mfu: 46.60 | total time: 22.97m
step 00357/21400 (1.67%) | loss: 3.753939 | grad norm: 0.2032 | lrm: 1.00 | dt: 3974.72ms | tok/sec: 131,905 | mfu: 46.57 | total time: 23.03m
step 00358/21400 (1.67%) | loss: 3.760333 | grad norm: 0.2363 | lrm: 1.00 | dt: 3978.44ms | tok/sec: 131,782 | mfu: 46.53 | total time: 23.10m
step 00359/21400 (1.68%) | loss: 3.761562 | grad norm: 0.2484 | lrm: 1.00 | dt: 3967.26ms | tok/sec: 132,153 | mfu: 46.66 | total time: 23.17m
step 00360/21400 (1.68%) | loss: 3.751807 | grad norm: 0.2210 | lrm: 1.00 | dt: 3972.50ms | tok/sec: 131,979 | mfu: 46.60 | total time: 23.23m
step 00361/21400 (1.69%) | loss: 3.731502 | grad norm: 0.2287 | lrm: 1.00 | dt: 3973.91ms | tok/sec: 131,932 | mfu: 46.58 | total time: 23.30m
step 00362/21400 (1.69%) | loss: 3.714409 | grad norm: 0.2561 | lrm: 1.00 | dt: 3971.22ms | tok/sec: 132,021 | mfu: 46.61 | total time: 23.36m
step 00363/21400 (1.70%) | loss: 3.714655 | grad norm: 0.2400 | lrm: 1.00 | dt: 3972.37ms | tok/sec: 131,983 | mfu: 46.60 | total time: 23.43m
step 00364/21400 (1.70%) | loss: 3.713463 | grad norm: 0.2162 | lrm: 1.00 | dt: 3981.17ms | tok/sec: 131,692 | mfu: 46.50 | total time: 23.50m
step 00365/21400 (1.71%) | loss: 3.708684 | grad norm: 0.2024 | lrm: 1.00 | dt: 3971.31ms | tok/sec: 132,018 | mfu: 46.61 | total time: 23.56m
step 00366/21400 (1.71%) | loss: 3.692534 | grad norm: 0.2281 | lrm: 1.00 | dt: 3970.55ms | tok/sec: 132,044 | mfu: 46.62 | total time: 23.63m
step 00367/21400 (1.71%) | loss: 3.705140 | grad norm: 0.2365 | lrm: 1.00 | dt: 3967.45ms | tok/sec: 132,147 | mfu: 46.66 | total time: 23.69m
step 00368/21400 (1.72%) | loss: 3.729770 | grad norm: 0.2348 | lrm: 1.00 | dt: 3966.09ms | tok/sec: 132,192 | mfu: 46.67 | total time: 23.76m
step 00369/21400 (1.72%) | loss: 3.741385 | grad norm: 0.2316 | lrm: 1.00 | dt: 3965.99ms | tok/sec: 132,196 | mfu: 46.67 | total time: 23.83m
step 00370/21400 (1.73%) | loss: 3.732042 | grad norm: 0.2356 | lrm: 1.00 | dt: 3974.37ms | tok/sec: 131,917 | mfu: 46.57 | total time: 23.89m
step 00371/21400 (1.73%) | loss: 3.743136 | grad norm: 0.2253 | lrm: 1.00 | dt: 3973.33ms | tok/sec: 131,951 | mfu: 46.59 | total time: 23.96m
step 00372/21400 (1.74%) | loss: 3.752335 | grad norm: 0.2130 | lrm: 1.00 | dt: 3971.86ms | tok/sec: 132,000 | mfu: 46.60 | total time: 24.03m
step 00373/21400 (1.74%) | loss: 3.745663 | grad norm: 0.2161 | lrm: 1.00 | dt: 3972.96ms | tok/sec: 131,964 | mfu: 46.59 | total time: 24.09m
step 00374/21400 (1.75%) | loss: 3.741821 | grad norm: 0.2144 | lrm: 1.00 | dt: 3974.81ms | tok/sec: 131,902 | mfu: 46.57 | total time: 24.16m
step 00375/21400 (1.75%) | loss: 3.759435 | grad norm: 0.2174 | lrm: 1.00 | dt: 3968.32ms | tok/sec: 132,118 | mfu: 46.65 | total time: 24.22m
step 00376/21400 (1.76%) | loss: 3.764774 | grad norm: 0.2176 | lrm: 1.00 | dt: 3976.00ms | tok/sec: 131,863 | mfu: 46.56 | total time: 24.29m
step 00377/21400 (1.76%) | loss: 3.747216 | grad norm: 0.1998 | lrm: 1.00 | dt: 3970.90ms | tok/sec: 132,032 | mfu: 46.62 | total time: 24.36m
step 00378/21400 (1.77%) | loss: 3.755212 | grad norm: 0.2086 | lrm: 1.00 | dt: 3970.76ms | tok/sec: 132,037 | mfu: 46.62 | total time: 24.42m
step 00379/21400 (1.77%) | loss: 3.759089 | grad norm: 0.1938 | lrm: 1.00 | dt: 3976.78ms | tok/sec: 131,837 | mfu: 46.55 | total time: 24.49m
step 00380/21400 (1.78%) | loss: 3.762574 | grad norm: 0.2096 | lrm: 1.00 | dt: 3974.59ms | tok/sec: 131,909 | mfu: 46.57 | total time: 24.56m
step 00381/21400 (1.78%) | loss: 3.760682 | grad norm: 0.1899 | lrm: 1.00 | dt: 3970.53ms | tok/sec: 132,044 | mfu: 46.62 | total time: 24.62m
step 00382/21400 (1.79%) | loss: 3.753741 | grad norm: 0.1737 | lrm: 1.00 | dt: 3972.14ms | tok/sec: 131,991 | mfu: 46.60 | total time: 24.69m
step 00383/21400 (1.79%) | loss: 3.744822 | grad norm: 0.1998 | lrm: 1.00 | dt: 3970.58ms | tok/sec: 132,043 | mfu: 46.62 | total time: 24.75m
step 00384/21400 (1.79%) | loss: 3.730300 | grad norm: 0.2238 | lrm: 1.00 | dt: 3971.87ms | tok/sec: 132,000 | mfu: 46.60 | total time: 24.82m
step 00385/21400 (1.80%) | loss: 3.740531 | grad norm: 0.2485 | lrm: 1.00 | dt: 3969.70ms | tok/sec: 132,072 | mfu: 46.63 | total time: 24.89m
step 00386/21400 (1.80%) | loss: 3.742769 | grad norm: 0.2396 | lrm: 1.00 | dt: 3974.54ms | tok/sec: 131,911 | mfu: 46.57 | total time: 24.95m
step 00387/21400 (1.81%) | loss: 3.750541 | grad norm: 0.2314 | lrm: 1.00 | dt: 3981.39ms | tok/sec: 131,684 | mfu: 46.49 | total time: 25.02m
step 00388/21400 (1.81%) | loss: 3.747116 | grad norm: 0.2390 | lrm: 1.00 | dt: 3973.34ms | tok/sec: 131,951 | mfu: 46.59 | total time: 25.09m
step 00389/21400 (1.82%) | loss: 3.736426 | grad norm: 0.2401 | lrm: 1.00 | dt: 3969.81ms | tok/sec: 132,068 | mfu: 46.63 | total time: 25.15m
step 00390/21400 (1.82%) | loss: 3.716246 | grad norm: 0.2205 | lrm: 1.00 | dt: 3977.58ms | tok/sec: 131,810 | mfu: 46.54 | total time: 25.22m
step 00391/21400 (1.83%) | loss: 3.722609 | grad norm: 0.2017 | lrm: 1.00 | dt: 3971.55ms | tok/sec: 132,010 | mfu: 46.61 | total time: 25.28m
step 00392/21400 (1.83%) | loss: 3.717584 | grad norm: 0.2164 | lrm: 1.00 | dt: 3969.85ms | tok/sec: 132,067 | mfu: 46.63 | total time: 25.35m
step 00393/21400 (1.84%) | loss: 3.714729 | grad norm: 0.2375 | lrm: 1.00 | dt: 3971.34ms | tok/sec: 132,018 | mfu: 46.61 | total time: 25.42m
step 00394/21400 (1.84%) | loss: 3.712914 | grad norm: 0.2015 | lrm: 1.00 | dt: 3973.34ms | tok/sec: 131,951 | mfu: 46.59 | total time: 25.48m
step 00395/21400 (1.85%) | loss: 3.709879 | grad norm: 0.2012 | lrm: 1.00 | dt: 3974.07ms | tok/sec: 131,927 | mfu: 46.58 | total time: 25.55m
step 00396/21400 (1.85%) | loss: 3.697056 | grad norm: 0.2331 | lrm: 1.00 | dt: 3969.47ms | tok/sec: 132,080 | mfu: 46.63 | total time: 25.61m
step 00397/21400 (1.86%) | loss: 3.705869 | grad norm: 0.2198 | lrm: 1.00 | dt: 3970.27ms | tok/sec: 132,053 | mfu: 46.62 | total time: 25.68m
step 00398/21400 (1.86%) | loss: 3.722696 | grad norm: 0.2129 | lrm: 1.00 | dt: 3971.19ms | tok/sec: 132,022 | mfu: 46.61 | total time: 25.75m
step 00399/21400 (1.86%) | loss: 3.719468 | grad norm: 0.2090 | lrm: 1.00 | dt: 3971.32ms | tok/sec: 132,018 | mfu: 46.61 | total time: 25.81m
step 00400/21400 (1.87%) | loss: 3.699435 | grad norm: 0.1985 | lrm: 1.00 | dt: 4100.72ms | tok/sec: 127,852 | mfu: 45.14 | total time: 25.88m
step 00401/21400 (1.87%) | loss: 3.699238 | grad norm: 0.1956 | lrm: 1.00 | dt: 3973.85ms | tok/sec: 131,934 | mfu: 46.58 | total time: 25.95m
step 00402/21400 (1.88%) | loss: 3.697982 | grad norm: 0.2103 | lrm: 1.00 | dt: 3970.68ms | tok/sec: 132,039 | mfu: 46.62 | total time: 26.01m
step 00403/21400 (1.88%) | loss: 3.691077 | grad norm: 0.2068 | lrm: 1.00 | dt: 3970.84ms | tok/sec: 132,034 | mfu: 46.62 | total time: 26.08m
step 00404/21400 (1.89%) | loss: 3.699306 | grad norm: 0.2009 | lrm: 1.00 | dt: 3977.83ms | tok/sec: 131,802 | mfu: 46.53 | total time: 26.15m
step 00405/21400 (1.89%) | loss: 3.693633 | grad norm: 0.2235 | lrm: 1.00 | dt: 3974.42ms | tok/sec: 131,915 | mfu: 46.57 | total time: 26.21m
step 00406/21400 (1.90%) | loss: 3.696410 | grad norm: 0.2188 | lrm: 1.00 | dt: 3972.81ms | tok/sec: 131,968 | mfu: 46.59 | total time: 26.28m
step 00407/21400 (1.90%) | loss: 3.706176 | grad norm: 0.2068 | lrm: 1.00 | dt: 3970.49ms | tok/sec: 132,046 | mfu: 46.62 | total time: 26.35m
step 00408/21400 (1.91%) | loss: 3.720129 | grad norm: 0.1905 | lrm: 1.00 | dt: 3973.23ms | tok/sec: 131,955 | mfu: 46.59 | total time: 26.41m
step 00409/21400 (1.91%) | loss: 3.713761 | grad norm: 0.1985 | lrm: 1.00 | dt: 3967.50ms | tok/sec: 132,145 | mfu: 46.66 | total time: 26.48m
step 00410/21400 (1.92%) | loss: 3.712552 | grad norm: 0.2189 | lrm: 1.00 | dt: 3971.73ms | tok/sec: 132,004 | mfu: 46.61 | total time: 26.54m
step 00411/21400 (1.92%) | loss: 3.703997 | grad norm: 0.2158 | lrm: 1.00 | dt: 3972.91ms | tok/sec: 131,965 | mfu: 46.59 | total time: 26.61m
step 00412/21400 (1.93%) | loss: 3.707377 | grad norm: 0.1937 | lrm: 1.00 | dt: 3976.61ms | tok/sec: 131,842 | mfu: 46.55 | total time: 26.68m
step 00413/21400 (1.93%) | loss: 3.712004 | grad norm: 0.2122 | lrm: 1.00 | dt: 3970.09ms | tok/sec: 132,059 | mfu: 46.62 | total time: 26.74m
step 00414/21400 (1.93%) | loss: 3.714657 | grad norm: 0.2185 | lrm: 1.00 | dt: 3970.87ms | tok/sec: 132,033 | mfu: 46.62 | total time: 26.81m
step 00415/21400 (1.94%) | loss: 3.717858 | grad norm: 0.2320 | lrm: 1.00 | dt: 3969.05ms | tok/sec: 132,093 | mfu: 46.64 | total time: 26.87m
step 00416/21400 (1.94%) | loss: 3.719208 | grad norm: 0.2200 | lrm: 1.00 | dt: 3975.27ms | tok/sec: 131,887 | mfu: 46.56 | total time: 26.94m
step 00417/21400 (1.95%) | loss: 3.726487 | grad norm: 0.1918 | lrm: 1.00 | dt: 3966.27ms | tok/sec: 132,186 | mfu: 46.67 | total time: 27.01m
step 00418/21400 (1.95%) | loss: 3.741370 | grad norm: 0.1987 | lrm: 1.00 | dt: 3969.58ms | tok/sec: 132,076 | mfu: 46.63 | total time: 27.07m
step 00419/21400 (1.96%) | loss: 3.730174 | grad norm: 0.1975 | lrm: 1.00 | dt: 3967.52ms | tok/sec: 132,144 | mfu: 46.66 | total time: 27.14m
step 00420/21400 (1.96%) | loss: 3.729240 | grad norm: 0.1824 | lrm: 1.00 | dt: 3975.55ms | tok/sec: 131,878 | mfu: 46.56 | total time: 27.21m
step 00421/21400 (1.97%) | loss: 3.718884 | grad norm: 0.1833 | lrm: 1.00 | dt: 3967.82ms | tok/sec: 132,134 | mfu: 46.65 | total time: 27.27m
step 00422/21400 (1.97%) | loss: 3.741666 | grad norm: 0.1976 | lrm: 1.00 | dt: 3971.99ms | tok/sec: 131,996 | mfu: 46.60 | total time: 27.34m
step 00423/21400 (1.98%) | loss: 3.746732 | grad norm: 0.1926 | lrm: 1.00 | dt: 3972.37ms | tok/sec: 131,983 | mfu: 46.60 | total time: 27.40m
step 00424/21400 (1.98%) | loss: 3.725769 | grad norm: 0.1967 | lrm: 1.00 | dt: 3972.72ms | tok/sec: 131,972 | mfu: 46.59 | total time: 27.47m
step 00425/21400 (1.99%) | loss: 3.728867 | grad norm: 0.1997 | lrm: 1.00 | dt: 3969.30ms | tok/sec: 132,085 | mfu: 46.63 | total time: 27.54m
step 00426/21400 (1.99%) | loss: 3.738267 | grad norm: 0.1942 | lrm: 1.00 | dt: 3974.43ms | tok/sec: 131,915 | mfu: 46.57 | total time: 27.60m
step 00427/21400 (2.00%) | loss: 3.730065 | grad norm: 0.2005 | lrm: 1.00 | dt: 3971.54ms | tok/sec: 132,011 | mfu: 46.61 | total time: 27.67m
step 00428/21400 (2.00%) | loss: 3.716137 | grad norm: 0.2105 | lrm: 1.00 | dt: 3971.66ms | tok/sec: 132,007 | mfu: 46.61 | total time: 27.74m
step 00429/21400 (2.00%) | loss: 3.721871 | grad norm: 0.2035 | lrm: 1.00 | dt: 3974.52ms | tok/sec: 131,912 | mfu: 46.57 | total time: 27.80m
step 00430/21400 (2.01%) | loss: 3.738690 | grad norm: 0.1929 | lrm: 1.00 | dt: 3973.30ms | tok/sec: 131,952 | mfu: 46.59 | total time: 27.87m
step 00431/21400 (2.01%) | loss: 3.747552 | grad norm: 0.2164 | lrm: 1.00 | dt: 3972.96ms | tok/sec: 131,964 | mfu: 46.59 | total time: 27.93m
step 00432/21400 (2.02%) | loss: 3.738776 | grad norm: 0.2491 | lrm: 1.00 | dt: 3971.30ms | tok/sec: 132,019 | mfu: 46.61 | total time: 28.00m
step 00433/21400 (2.02%) | loss: 3.733677 | grad norm: 0.2051 | lrm: 1.00 | dt: 3972.41ms | tok/sec: 131,982 | mfu: 46.60 | total time: 28.07m
step 00434/21400 (2.03%) | loss: 3.734835 | grad norm: 0.1988 | lrm: 1.00 | dt: 3977.08ms | tok/sec: 131,827 | mfu: 46.54 | total time: 28.13m
step 00435/21400 (2.03%) | loss: 3.714683 | grad norm: 0.2116 | lrm: 1.00 | dt: 3971.00ms | tok/sec: 132,029 | mfu: 46.61 | total time: 28.20m
step 00436/21400 (2.04%) | loss: 3.724881 | grad norm: 0.1976 | lrm: 1.00 | dt: 3966.05ms | tok/sec: 132,194 | mfu: 46.67 | total time: 28.26m
step 00437/21400 (2.04%) | loss: 3.706582 | grad norm: 0.1806 | lrm: 1.00 | dt: 3965.80ms | tok/sec: 132,202 | mfu: 46.68 | total time: 28.33m
step 00438/21400 (2.05%) | loss: 3.689559 | grad norm: 0.1933 | lrm: 1.00 | dt: 3973.77ms | tok/sec: 131,937 | mfu: 46.58 | total time: 28.40m
step 00439/21400 (2.05%) | loss: 3.680373 | grad norm: 0.1980 | lrm: 1.00 | dt: 3974.82ms | tok/sec: 131,902 | mfu: 46.57 | total time: 28.46m
step 00440/21400 (2.06%) | loss: 3.671353 | grad norm: 0.1958 | lrm: 1.00 | dt: 3970.87ms | tok/sec: 132,033 | mfu: 46.62 | total time: 28.53m
step 00441/21400 (2.06%) | loss: 3.680650 | grad norm: 0.2102 | lrm: 1.00 | dt: 3975.16ms | tok/sec: 131,890 | mfu: 46.57 | total time: 28.60m
step 00442/21400 (2.07%) | loss: 3.662751 | grad norm: 0.2095 | lrm: 1.00 | dt: 3976.34ms | tok/sec: 131,851 | mfu: 46.55 | total time: 28.66m
step 00443/21400 (2.07%) | loss: 3.676034 | grad norm: 0.1974 | lrm: 1.00 | dt: 3999.46ms | tok/sec: 131,089 | mfu: 46.28 | total time: 28.73m
step 00444/21400 (2.07%) | loss: 3.679379 | grad norm: 0.2058 | lrm: 1.00 | dt: 3976.06ms | tok/sec: 131,861 | mfu: 46.55 | total time: 28.79m
step 00445/21400 (2.08%) | loss: 3.687678 | grad norm: 0.2081 | lrm: 1.00 | dt: 3977.96ms | tok/sec: 131,798 | mfu: 46.53 | total time: 28.86m
step 00446/21400 (2.08%) | loss: 3.687613 | grad norm: 0.2116 | lrm: 1.00 | dt: 3967.16ms | tok/sec: 132,157 | mfu: 46.66 | total time: 28.93m
step 00447/21400 (2.09%) | loss: 3.682968 | grad norm: 0.2116 | lrm: 1.00 | dt: 3977.15ms | tok/sec: 131,825 | mfu: 46.54 | total time: 28.99m
step 00448/21400 (2.09%) | loss: 3.692953 | grad norm: 0.2200 | lrm: 1.00 | dt: 3971.17ms | tok/sec: 132,023 | mfu: 46.61 | total time: 29.06m
step 00449/21400 (2.10%) | loss: 3.704376 | grad norm: 0.2110 | lrm: 1.00 | dt: 3973.39ms | tok/sec: 131,949 | mfu: 46.59 | total time: 29.13m
step 00450/21400 (2.10%) | loss: 3.711616 | grad norm: 0.1966 | lrm: 1.00 | dt: 3971.53ms | tok/sec: 132,011 | mfu: 46.61 | total time: 29.19m
step 00451/21400 (2.11%) | loss: 3.717329 | grad norm: 0.1999 | lrm: 1.00 | dt: 3978.41ms | tok/sec: 131,783 | mfu: 46.53 | total time: 29.26m
step 00452/21400 (2.11%) | loss: 3.702599 | grad norm: 0.1984 | lrm: 1.00 | dt: 3970.53ms | tok/sec: 132,044 | mfu: 46.62 | total time: 29.32m
step 00453/21400 (2.12%) | loss: 3.700937 | grad norm: 0.2015 | lrm: 1.00 | dt: 3972.85ms | tok/sec: 131,967 | mfu: 46.59 | total time: 29.39m
step 00454/21400 (2.12%) | loss: 3.712669 | grad norm: 0.1962 | lrm: 1.00 | dt: 3971.45ms | tok/sec: 132,014 | mfu: 46.61 | total time: 29.46m
step 00455/21400 (2.13%) | loss: 3.718395 | grad norm: 0.1980 | lrm: 1.00 | dt: 3971.83ms | tok/sec: 132,001 | mfu: 46.60 | total time: 29.52m
step 00456/21400 (2.13%) | loss: 3.702032 | grad norm: 0.2002 | lrm: 1.00 | dt: 3968.64ms | tok/sec: 132,107 | mfu: 46.64 | total time: 29.59m
step 00457/21400 (2.14%) | loss: 3.696707 | grad norm: 0.1906 | lrm: 1.00 | dt: 3972.65ms | tok/sec: 131,974 | mfu: 46.59 | total time: 29.66m
step 00458/21400 (2.14%) | loss: 3.697358 | grad norm: 0.2090 | lrm: 1.00 | dt: 3969.32ms | tok/sec: 132,084 | mfu: 46.63 | total time: 29.72m
step 00459/21400 (2.14%) | loss: 3.683815 | grad norm: 0.2172 | lrm: 1.00 | dt: 3974.99ms | tok/sec: 131,896 | mfu: 46.57 | total time: 29.79m
step 00460/21400 (2.15%) | loss: 3.674917 | grad norm: 0.2201 | lrm: 1.00 | dt: 3971.34ms | tok/sec: 132,017 | mfu: 46.61 | total time: 29.85m
step 00461/21400 (2.15%) | loss: 3.696374 | grad norm: 0.2062 | lrm: 1.00 | dt: 3969.94ms | tok/sec: 132,064 | mfu: 46.63 | total time: 29.92m
step 00462/21400 (2.16%) | loss: 3.703458 | grad norm: 0.1888 | lrm: 1.00 | dt: 3970.56ms | tok/sec: 132,043 | mfu: 46.62 | total time: 29.99m
step 00463/21400 (2.16%) | loss: 3.711838 | grad norm: 0.1963 | lrm: 1.00 | dt: 3977.28ms | tok/sec: 131,820 | mfu: 46.54 | total time: 30.05m
step 00464/21400 (2.17%) | loss: 3.739916 | grad norm: 0.1926 | lrm: 1.00 | dt: 3971.72ms | tok/sec: 132,005 | mfu: 46.61 | total time: 30.12m
step 00465/21400 (2.17%) | loss: 3.714931 | grad norm: 0.1966 | lrm: 1.00 | dt: 3971.89ms | tok/sec: 131,999 | mfu: 46.60 | total time: 30.19m
step 00466/21400 (2.18%) | loss: 3.713106 | grad norm: 0.1965 | lrm: 1.00 | dt: 3973.53ms | tok/sec: 131,945 | mfu: 46.58 | total time: 30.25m
step 00467/21400 (2.18%) | loss: 3.691449 | grad norm: 0.1955 | lrm: 1.00 | dt: 3969.63ms | tok/sec: 132,074 | mfu: 46.63 | total time: 30.32m
step 00468/21400 (2.19%) | loss: 3.682251 | grad norm: 0.1797 | lrm: 1.00 | dt: 3975.34ms | tok/sec: 131,885 | mfu: 46.56 | total time: 30.38m
step 00469/21400 (2.19%) | loss: 3.668964 | grad norm: 0.1702 | lrm: 1.00 | dt: 3978.40ms | tok/sec: 131,783 | mfu: 46.53 | total time: 30.45m
step 00470/21400 (2.20%) | loss: 3.664452 | grad norm: 0.1751 | lrm: 1.00 | dt: 3975.14ms | tok/sec: 131,891 | mfu: 46.57 | total time: 30.52m
step 00471/21400 (2.20%) | loss: 3.645776 | grad norm: 0.1737 | lrm: 1.00 | dt: 3977.44ms | tok/sec: 131,815 | mfu: 46.54 | total time: 30.58m
step 00472/21400 (2.21%) | loss: 3.637288 | grad norm: 0.1764 | lrm: 1.00 | dt: 3967.79ms | tok/sec: 132,136 | mfu: 46.65 | total time: 30.65m
step 00473/21400 (2.21%) | loss: 3.638287 | grad norm: 0.1938 | lrm: 1.00 | dt: 3978.60ms | tok/sec: 131,777 | mfu: 46.53 | total time: 30.72m
step 00474/21400 (2.21%) | loss: 3.640532 | grad norm: 0.2014 | lrm: 1.00 | dt: 3965.81ms | tok/sec: 132,202 | mfu: 46.68 | total time: 30.78m
step 00475/21400 (2.22%) | loss: 3.636244 | grad norm: 0.2017 | lrm: 1.00 | dt: 3974.96ms | tok/sec: 131,897 | mfu: 46.57 | total time: 30.85m
step 00476/21400 (2.22%) | loss: 3.649837 | grad norm: 0.1815 | lrm: 1.00 | dt: 3965.49ms | tok/sec: 132,212 | mfu: 46.68 | total time: 30.91m
step 00477/21400 (2.23%) | loss: 3.650510 | grad norm: 0.1931 | lrm: 1.00 | dt: 3974.17ms | tok/sec: 131,923 | mfu: 46.58 | total time: 30.98m
step 00478/21400 (2.23%) | loss: 3.684350 | grad norm: 0.1886 | lrm: 1.00 | dt: 3972.37ms | tok/sec: 131,983 | mfu: 46.60 | total time: 31.05m
step 00479/21400 (2.24%) | loss: 3.670600 | grad norm: 0.1988 | lrm: 1.00 | dt: 3967.15ms | tok/sec: 132,157 | mfu: 46.66 | total time: 31.11m
step 00480/21400 (2.24%) | loss: 3.661171 | grad norm: 0.1953 | lrm: 1.00 | dt: 3969.90ms | tok/sec: 132,065 | mfu: 46.63 | total time: 31.18m
step 00481/21400 (2.25%) | loss: 3.658582 | grad norm: 0.1877 | lrm: 1.00 | dt: 3971.87ms | tok/sec: 132,000 | mfu: 46.60 | total time: 31.24m
step 00482/21400 (2.25%) | loss: 3.648496 | grad norm: 0.1944 | lrm: 1.00 | dt: 3969.50ms | tok/sec: 132,078 | mfu: 46.63 | total time: 31.31m
step 00483/21400 (2.26%) | loss: 3.689888 | grad norm: 0.2038 | lrm: 1.00 | dt: 3973.24ms | tok/sec: 131,954 | mfu: 46.59 | total time: 31.38m
step 00484/21400 (2.26%) | loss: 3.697621 | grad norm: 0.1979 | lrm: 1.00 | dt: 3973.59ms | tok/sec: 131,943 | mfu: 46.58 | total time: 31.44m
step 00485/21400 (2.27%) | loss: 3.680002 | grad norm: 0.1973 | lrm: 1.00 | dt: 3973.55ms | tok/sec: 131,944 | mfu: 46.58 | total time: 31.51m
step 00486/21400 (2.27%) | loss: 3.692776 | grad norm: 0.2031 | lrm: 1.00 | dt: 3976.21ms | tok/sec: 131,856 | mfu: 46.55 | total time: 31.58m
step 00487/21400 (2.28%) | loss: 3.673188 | grad norm: 0.1843 | lrm: 1.00 | dt: 3970.25ms | tok/sec: 132,054 | mfu: 46.62 | total time: 31.64m
step 00488/21400 (2.28%) | loss: 3.669850 | grad norm: 0.1811 | lrm: 1.00 | dt: 3980.08ms | tok/sec: 131,728 | mfu: 46.51 | total time: 31.71m
step 00489/21400 (2.29%) | loss: 3.656451 | grad norm: 0.2023 | lrm: 1.00 | dt: 3966.08ms | tok/sec: 132,192 | mfu: 46.67 | total time: 31.77m
step 00490/21400 (2.29%) | loss: 3.656491 | grad norm: 0.1955 | lrm: 1.00 | dt: 3969.98ms | tok/sec: 132,062 | mfu: 46.63 | total time: 31.84m
step 00491/21400 (2.29%) | loss: 3.657057 | grad norm: 0.1968 | lrm: 1.00 | dt: 3970.26ms | tok/sec: 132,053 | mfu: 46.62 | total time: 31.91m
step 00492/21400 (2.30%) | loss: 3.644011 | grad norm: 0.2031 | lrm: 1.00 | dt: 3969.16ms | tok/sec: 132,090 | mfu: 46.64 | total time: 31.97m
step 00493/21400 (2.30%) | loss: 3.647592 | grad norm: 0.1944 | lrm: 1.00 | dt: 3978.06ms | tok/sec: 131,794 | mfu: 46.53 | total time: 32.04m
step 00494/21400 (2.31%) | loss: 3.658897 | grad norm: 0.1920 | lrm: 1.00 | dt: 3967.94ms | tok/sec: 132,131 | mfu: 46.65 | total time: 32.11m
step 00495/21400 (2.31%) | loss: 3.657529 | grad norm: 0.2217 | lrm: 1.00 | dt: 3975.68ms | tok/sec: 131,873 | mfu: 46.56 | total time: 32.17m
step 00496/21400 (2.32%) | loss: 3.656162 | grad norm: 0.2243 | lrm: 1.00 | dt: 3977.30ms | tok/sec: 131,820 | mfu: 46.54 | total time: 32.24m
step 00497/21400 (2.32%) | loss: 3.656398 | grad norm: 0.1909 | lrm: 1.00 | dt: 3969.38ms | tok/sec: 132,083 | mfu: 46.63 | total time: 32.30m
step 00498/21400 (2.33%) | loss: 3.651903 | grad norm: 0.1830 | lrm: 1.00 | dt: 3971.02ms | tok/sec: 132,028 | mfu: 46.61 | total time: 32.37m
step 00499/21400 (2.33%) | loss: 3.635842 | grad norm: 0.1946 | lrm: 1.00 | dt: 3967.20ms | tok/sec: 132,155 | mfu: 46.66 | total time: 32.44m
Step 00500 | Validation bpb: 1.0771
step 00500/21400 (2.34%) | loss: 3.633102 | grad norm: 0.2077 | lrm: 1.00 | dt: 3968.36ms | tok/sec: 132,117 | mfu: 46.65 | total time: 32.50m
step 00501/21400 (2.34%) | loss: 3.643827 | grad norm: 0.1886 | lrm: 1.00 | dt: 4000.51ms | tok/sec: 131,055 | mfu: 46.27 | total time: 32.57m
