Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Resuming optimization from step 1000
Using torch.compile() for optimized training
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Step 01000 | Validation bpb: 1.0003
step 01000/21400 (4.67%) | loss: 3.439872 | grad norm: 0.1700 | lrm: 1.00 | dt: 77881.30ms | tok/sec: 6,731 | mfu: 2.38 | total time: 67.04m
step 01149/21400 (5.37%) | loss: 3.342314 | grad norm: 0.1682 | lrm: 1.00 | dt: 2373.19ms | tok/sec: 220,920 | mfu: 78.00 | total time: 72.97m
step 01150/21400 (5.37%) | loss: 3.348069 | grad norm: 0.1651 | lrm: 1.00 | dt: 2383.34ms | tok/sec: 219,980 | mfu: 77.67 | total time: 73.01m
step 01151/21400 (5.38%) | loss: 3.342482 | grad norm: 0.1639 | lrm: 1.00 | dt: 2393.28ms | tok/sec: 219,066 | mfu: 77.34 | total time: 73.05m
step 01152/21400 (5.38%) | loss: 3.347178 | grad norm: 0.1498 | lrm: 1.00 | dt: 2383.33ms | tok/sec: 219,981 | mfu: 77.67 | total time: 73.09m
step 01153/21400 (5.39%) | loss: 3.334920 | grad norm: 0.1549 | lrm: 1.00 | dt: 2376.82ms | tok/sec: 220,584 | mfu: 77.88 | total time: 73.13m
step 01154/21400 (5.39%) | loss: 3.321984 | grad norm: 0.1416 | lrm: 1.00 | dt: 2386.11ms | tok/sec: 219,725 | mfu: 77.58 | total time: 73.17m
step 01155/21400 (5.40%) | loss: 3.335732 | grad norm: 0.1546 | lrm: 1.00 | dt: 2396.73ms | tok/sec: 218,751 | mfu: 77.23 | total time: 73.21m
step 01156/21400 (5.40%) | loss: 3.323874 | grad norm: 0.1611 | lrm: 1.00 | dt: 2390.94ms | tok/sec: 219,280 | mfu: 77.42 | total time: 73.25m
step 01157/21400 (5.41%) | loss: 3.315696 | grad norm: 0.1586 | lrm: 1.00 | dt: 2373.29ms | tok/sec: 220,912 | mfu: 78.00 | total time: 73.29m
step 01158/21400 (5.41%) | loss: 3.314030 | grad norm: 0.1528 | lrm: 1.00 | dt: 2400.58ms | tok/sec: 218,400 | mfu: 77.11 | total time: 73.33m
step 01159/21400 (5.42%) | loss: 3.315609 | grad norm: 0.1482 | lrm: 1.00 | dt: 2382.25ms | tok/sec: 220,081 | mfu: 77.70 | total time: 73.37m
step 01160/21400 (5.42%) | loss: 3.353684 | grad norm: 0.1572 | lrm: 1.00 | dt: 2397.44ms | tok/sec: 218,686 | mfu: 77.21 | total time: 73.41m
step 01161/21400 (5.43%) | loss: 3.355276 | grad norm: 0.1519 | lrm: 1.00 | dt: 2382.67ms | tok/sec: 220,042 | mfu: 77.69 | total time: 73.45m
step 01162/21400 (5.43%) | loss: 3.349323 | grad norm: 0.1493 | lrm: 1.00 | dt: 2395.70ms | tok/sec: 218,845 | mfu: 77.27 | total time: 73.49m
step 01163/21400 (5.43%) | loss: 3.332432 | grad norm: 0.1502 | lrm: 1.00 | dt: 2385.92ms | tok/sec: 219,742 | mfu: 77.58 | total time: 73.53m
step 01164/21400 (5.44%) | loss: 3.325629 | grad norm: 0.1533 | lrm: 1.00 | dt: 2381.19ms | tok/sec: 220,178 | mfu: 77.74 | total time: 73.57m
step 01165/21400 (5.44%) | loss: 3.315609 | grad norm: 0.1431 | lrm: 1.00 | dt: 2380.28ms | tok/sec: 220,262 | mfu: 77.77 | total time: 73.61m
step 01166/21400 (5.45%) | loss: 3.317566 | grad norm: 0.1525 | lrm: 1.00 | dt: 2385.34ms | tok/sec: 219,795 | mfu: 77.60 | total time: 73.65m
step 01167/21400 (5.45%) | loss: 3.314782 | grad norm: 0.1627 | lrm: 1.00 | dt: 2396.64ms | tok/sec: 218,759 | mfu: 77.24 | total time: 73.69m
step 01168/21400 (5.46%) | loss: 3.328755 | grad norm: 0.1470 | lrm: 1.00 | dt: 2381.38ms | tok/sec: 220,161 | mfu: 77.73 | total time: 73.73m
step 01169/21400 (5.46%) | loss: 3.340901 | grad norm: 0.1496 | lrm: 1.00 | dt: 2386.76ms | tok/sec: 219,665 | mfu: 77.55 | total time: 73.77m
step 01170/21400 (5.47%) | loss: 3.352199 | grad norm: 0.1442 | lrm: 1.00 | dt: 2384.74ms | tok/sec: 219,851 | mfu: 77.62 | total time: 73.81m
step 01171/21400 (5.47%) | loss: 3.349245 | grad norm: 0.1479 | lrm: 1.00 | dt: 2378.45ms | tok/sec: 220,432 | mfu: 77.83 | total time: 73.85m
step 01172/21400 (5.48%) | loss: 3.327286 | grad norm: 0.1521 | lrm: 1.00 | dt: 2478.20ms | tok/sec: 211,559 | mfu: 74.69 | total time: 73.89m
step 01173/21400 (5.48%) | loss: 3.348511 | grad norm: 0.1556 | lrm: 1.00 | dt: 2377.58ms | tok/sec: 220,512 | mfu: 77.85 | total time: 73.93m
step 01174/21400 (5.49%) | loss: 3.340573 | grad norm: 0.1526 | lrm: 1.00 | dt: 2392.59ms | tok/sec: 219,129 | mfu: 77.37 | total time: 73.97m
step 01175/21400 (5.49%) | loss: 3.312827 | grad norm: 0.1352 | lrm: 1.00 | dt: 2387.68ms | tok/sec: 219,580 | mfu: 77.52 | total time: 74.01m
step 01176/21400 (5.50%) | loss: 3.292499 | grad norm: 0.1369 | lrm: 1.00 | dt: 2399.78ms | tok/sec: 218,473 | mfu: 77.13 | total time: 74.05m
step 01177/21400 (5.50%) | loss: 3.297729 | grad norm: 0.1499 | lrm: 1.00 | dt: 2373.61ms | tok/sec: 220,882 | mfu: 77.98 | total time: 74.09m
step 01178/21400 (5.50%) | loss: 3.288339 | grad norm: 0.1456 | lrm: 1.00 | dt: 2394.51ms | tok/sec: 218,954 | mfu: 77.30 | total time: 74.13m
step 01179/21400 (5.51%) | loss: 3.295708 | grad norm: 0.1407 | lrm: 1.00 | dt: 2383.66ms | tok/sec: 219,950 | mfu: 77.66 | total time: 74.16m
step 01180/21400 (5.51%) | loss: 3.298467 | grad norm: 0.1323 | lrm: 1.00 | dt: 2385.75ms | tok/sec: 219,758 | mfu: 77.59 | total time: 74.20m
step 01181/21400 (5.52%) | loss: 3.274044 | grad norm: 0.1359 | lrm: 1.00 | dt: 2379.28ms | tok/sec: 220,355 | mfu: 77.80 | total time: 74.24m
step 01182/21400 (5.52%) | loss: 3.277945 | grad norm: 0.1533 | lrm: 1.00 | dt: 2381.80ms | tok/sec: 220,122 | mfu: 77.72 | total time: 74.28m
step 01183/21400 (5.53%) | loss: 3.272302 | grad norm: 0.1600 | lrm: 1.00 | dt: 2380.61ms | tok/sec: 220,232 | mfu: 77.76 | total time: 74.32m
step 01184/21400 (5.53%) | loss: 3.285201 | grad norm: 0.1336 | lrm: 1.00 | dt: 2390.44ms | tok/sec: 219,326 | mfu: 77.44 | total time: 74.36m
step 01185/21400 (5.54%) | loss: 3.272860 | grad norm: 0.1314 | lrm: 1.00 | dt: 2387.88ms | tok/sec: 219,561 | mfu: 77.52 | total time: 74.40m
step 01186/21400 (5.54%) | loss: 3.282934 | grad norm: 0.1330 | lrm: 1.00 | dt: 2375.25ms | tok/sec: 220,729 | mfu: 77.93 | total time: 74.44m
step 01187/21400 (5.55%) | loss: 3.298693 | grad norm: 0.1579 | lrm: 1.00 | dt: 2398.36ms | tok/sec: 218,602 | mfu: 77.18 | total time: 74.48m
step 01188/21400 (5.55%) | loss: 3.292033 | grad norm: 0.1605 | lrm: 1.00 | dt: 2395.11ms | tok/sec: 218,899 | mfu: 77.28 | total time: 74.52m
step 01189/21400 (5.56%) | loss: 3.291650 | grad norm: 0.1624 | lrm: 1.00 | dt: 2383.87ms | tok/sec: 219,931 | mfu: 77.65 | total time: 74.56m
step 01190/21400 (5.56%) | loss: 3.304598 | grad norm: 0.1614 | lrm: 1.00 | dt: 2387.44ms | tok/sec: 219,602 | mfu: 77.53 | total time: 74.60m
step 01191/21400 (5.57%) | loss: 3.290321 | grad norm: 0.1518 | lrm: 1.00 | dt: 2386.29ms | tok/sec: 219,708 | mfu: 77.57 | total time: 74.64m
step 01192/21400 (5.57%) | loss: 3.296154 | grad norm: 0.1512 | lrm: 1.00 | dt: 2386.25ms | tok/sec: 219,711 | mfu: 77.57 | total time: 74.68m
step 01193/21400 (5.57%) | loss: 3.306264 | grad norm: 0.1325 | lrm: 1.00 | dt: 2376.08ms | tok/sec: 220,652 | mfu: 77.90 | total time: 74.72m
step 01194/21400 (5.58%) | loss: 3.288768 | grad norm: 0.1256 | lrm: 1.00 | dt: 2378.66ms | tok/sec: 220,413 | mfu: 77.82 | total time: 74.76m
step 01195/21400 (5.58%) | loss: 3.297483 | grad norm: 0.1445 | lrm: 1.00 | dt: 2387.89ms | tok/sec: 219,560 | mfu: 77.52 | total time: 74.80m
step 01196/21400 (5.59%) | loss: 3.313767 | grad norm: 0.1514 | lrm: 1.00 | dt: 2398.72ms | tok/sec: 218,569 | mfu: 77.17 | total time: 74.84m
step 01197/21400 (5.59%) | loss: 3.317969 | grad norm: 0.1512 | lrm: 1.00 | dt: 2378.56ms | tok/sec: 220,422 | mfu: 77.82 | total time: 74.88m
step 01198/21400 (5.60%) | loss: 3.326000 | grad norm: 0.1437 | lrm: 1.00 | dt: 2393.49ms | tok/sec: 219,047 | mfu: 77.34 | total time: 74.92m
step 01199/21400 (5.60%) | loss: 3.339759 | grad norm: 0.1286 | lrm: 1.00 | dt: 2385.60ms | tok/sec: 219,772 | mfu: 77.59 | total time: 74.96m
step 01200/21400 (5.61%) | loss: 3.372987 | grad norm: 0.1425 | lrm: 1.00 | dt: 2376.97ms | tok/sec: 220,569 | mfu: 77.87 | total time: 75.00m
step 01201/21400 (5.61%) | loss: 3.344677 | grad norm: 0.1414 | lrm: 1.00 | dt: 2376.07ms | tok/sec: 220,653 | mfu: 77.90 | total time: 75.04m
step 01202/21400 (5.62%) | loss: 3.337476 | grad norm: 0.1355 | lrm: 1.00 | dt: 2383.05ms | tok/sec: 220,006 | mfu: 77.68 | total time: 75.08m
step 01203/21400 (5.62%) | loss: 3.326410 | grad norm: 0.1437 | lrm: 1.00 | dt: 2384.63ms | tok/sec: 219,861 | mfu: 77.62 | total time: 75.12m
step 01204/21400 (5.63%) | loss: 3.320404 | grad norm: 0.1539 | lrm: 1.00 | dt: 2389.15ms | tok/sec: 219,445 | mfu: 77.48 | total time: 75.16m
step 01205/21400 (5.63%) | loss: 3.319496 | grad norm: 0.1428 | lrm: 1.00 | dt: 2385.02ms | tok/sec: 219,825 | mfu: 77.61 | total time: 75.20m
step 01206/21400 (5.64%) | loss: 3.319066 | grad norm: 0.1388 | lrm: 1.00 | dt: 2385.08ms | tok/sec: 219,819 | mfu: 77.61 | total time: 75.24m
step 01207/21400 (5.64%) | loss: 3.321776 | grad norm: 0.1422 | lrm: 1.00 | dt: 2381.02ms | tok/sec: 220,195 | mfu: 77.74 | total time: 75.28m
step 01208/21400 (5.64%) | loss: 3.328118 | grad norm: 0.1465 | lrm: 1.00 | dt: 2384.34ms | tok/sec: 219,888 | mfu: 77.63 | total time: 75.32m
step 01209/21400 (5.65%) | loss: 3.336110 | grad norm: 0.1468 | lrm: 1.00 | dt: 2385.65ms | tok/sec: 219,767 | mfu: 77.59 | total time: 75.36m
step 01210/21400 (5.65%) | loss: 3.319907 | grad norm: 0.1453 | lrm: 1.00 | dt: 2395.19ms | tok/sec: 218,891 | mfu: 77.28 | total time: 75.40m
step 01211/21400 (5.66%) | loss: 3.325133 | grad norm: 0.1544 | lrm: 1.00 | dt: 2382.94ms | tok/sec: 220,017 | mfu: 77.68 | total time: 75.44m
step 01212/21400 (5.66%) | loss: 3.318684 | grad norm: 0.1614 | lrm: 1.00 | dt: 2390.40ms | tok/sec: 219,330 | mfu: 77.44 | total time: 75.48m
step 01213/21400 (5.67%) | loss: 3.347098 | grad norm: 0.1556 | lrm: 1.00 | dt: 2385.34ms | tok/sec: 219,796 | mfu: 77.60 | total time: 75.52m
step 01214/21400 (5.67%) | loss: 3.400249 | grad norm: 0.1467 | lrm: 1.00 | dt: 2383.31ms | tok/sec: 219,983 | mfu: 77.67 | total time: 75.56m
step 01215/21400 (5.68%) | loss: 3.390149 | grad norm: 0.1640 | lrm: 1.00 | dt: 2396.63ms | tok/sec: 218,760 | mfu: 77.24 | total time: 75.60m
step 01216/21400 (5.68%) | loss: 3.408215 | grad norm: 0.1619 | lrm: 1.00 | dt: 2385.59ms | tok/sec: 219,773 | mfu: 77.59 | total time: 75.64m
step 01217/21400 (5.69%) | loss: 3.380901 | grad norm: 0.1562 | lrm: 1.00 | dt: 2387.49ms | tok/sec: 219,597 | mfu: 77.53 | total time: 75.68m
step 01218/21400 (5.69%) | loss: 3.395261 | grad norm: 0.1735 | lrm: 1.00 | dt: 2383.39ms | tok/sec: 219,975 | mfu: 77.66 | total time: 75.72m
step 01219/21400 (5.70%) | loss: 3.383415 | grad norm: 0.1710 | lrm: 1.00 | dt: 2382.53ms | tok/sec: 220,054 | mfu: 77.69 | total time: 75.76m
step 01220/21400 (5.70%) | loss: 3.368397 | grad norm: 0.1620 | lrm: 1.00 | dt: 2384.39ms | tok/sec: 219,883 | mfu: 77.63 | total time: 75.80m
step 01221/21400 (5.71%) | loss: 3.379315 | grad norm: 0.1625 | lrm: 1.00 | dt: 2388.60ms | tok/sec: 219,495 | mfu: 77.50 | total time: 75.83m
step 01222/21400 (5.71%) | loss: 3.380726 | grad norm: 0.1469 | lrm: 1.00 | dt: 2398.04ms | tok/sec: 218,632 | mfu: 77.19 | total time: 75.87m
step 01223/21400 (5.71%) | loss: 3.383346 | grad norm: 0.1383 | lrm: 1.00 | dt: 2388.68ms | tok/sec: 219,488 | mfu: 77.49 | total time: 75.91m
step 01224/21400 (5.72%) | loss: 3.370919 | grad norm: 0.1364 | lrm: 1.00 | dt: 2400.09ms | tok/sec: 218,445 | mfu: 77.12 | total time: 75.95m
step 01225/21400 (5.72%) | loss: 3.349675 | grad norm: 0.1451 | lrm: 1.00 | dt: 2381.36ms | tok/sec: 220,163 | mfu: 77.73 | total time: 75.99m
step 01226/21400 (5.73%) | loss: 3.352011 | grad norm: 0.1438 | lrm: 1.00 | dt: 2393.04ms | tok/sec: 219,088 | mfu: 77.35 | total time: 76.03m
step 01227/21400 (5.73%) | loss: 3.332775 | grad norm: 0.1477 | lrm: 1.00 | dt: 2387.46ms | tok/sec: 219,600 | mfu: 77.53 | total time: 76.07m
step 01228/21400 (5.74%) | loss: 3.334826 | grad norm: 0.1505 | lrm: 1.00 | dt: 2387.21ms | tok/sec: 219,624 | mfu: 77.54 | total time: 76.11m
step 01229/21400 (5.74%) | loss: 3.317252 | grad norm: 0.1547 | lrm: 1.00 | dt: 2389.63ms | tok/sec: 219,401 | mfu: 77.46 | total time: 76.15m
step 01230/21400 (5.75%) | loss: 3.318592 | grad norm: 0.1418 | lrm: 1.00 | dt: 2383.94ms | tok/sec: 219,925 | mfu: 77.65 | total time: 76.19m
step 01231/21400 (5.75%) | loss: 3.316160 | grad norm: 0.1403 | lrm: 1.00 | dt: 2375.86ms | tok/sec: 220,672 | mfu: 77.91 | total time: 76.23m
step 01232/21400 (5.76%) | loss: 3.328043 | grad norm: 0.1373 | lrm: 1.00 | dt: 2388.10ms | tok/sec: 219,542 | mfu: 77.51 | total time: 76.27m
step 01233/21400 (5.76%) | loss: 3.310991 | grad norm: 0.1274 | lrm: 1.00 | dt: 2388.36ms | tok/sec: 219,517 | mfu: 77.50 | total time: 76.31m
step 01234/21400 (5.77%) | loss: 3.327343 | grad norm: 0.1290 | lrm: 1.00 | dt: 2393.29ms | tok/sec: 219,066 | mfu: 77.34 | total time: 76.35m
step 01235/21400 (5.77%) | loss: 3.305846 | grad norm: 0.1396 | lrm: 1.00 | dt: 2379.39ms | tok/sec: 220,345 | mfu: 77.80 | total time: 76.39m
step 01236/21400 (5.78%) | loss: 3.291312 | grad norm: 0.1486 | lrm: 1.00 | dt: 2388.14ms | tok/sec: 219,537 | mfu: 77.51 | total time: 76.43m
step 01237/21400 (5.78%) | loss: 3.284953 | grad norm: 0.1534 | lrm: 1.00 | dt: 2387.73ms | tok/sec: 219,575 | mfu: 77.52 | total time: 76.47m
step 01238/21400 (5.79%) | loss: 3.285306 | grad norm: 0.1521 | lrm: 1.00 | dt: 2387.68ms | tok/sec: 219,580 | mfu: 77.52 | total time: 76.51m
step 01239/21400 (5.79%) | loss: 3.318553 | grad norm: 0.1552 | lrm: 1.00 | dt: 2378.15ms | tok/sec: 220,460 | mfu: 77.84 | total time: 76.55m
step 01240/21400 (5.79%) | loss: 3.302965 | grad norm: 0.1484 | lrm: 1.00 | dt: 2382.86ms | tok/sec: 220,024 | mfu: 77.68 | total time: 76.59m
step 01241/21400 (5.80%) | loss: 3.300459 | grad norm: 0.1431 | lrm: 1.00 | dt: 2379.34ms | tok/sec: 220,350 | mfu: 77.80 | total time: 76.63m
step 01242/21400 (5.80%) | loss: 3.294222 | grad norm: 0.1310 | lrm: 1.00 | dt: 2377.94ms | tok/sec: 220,480 | mfu: 77.84 | total time: 76.67m
step 01243/21400 (5.81%) | loss: 3.269627 | grad norm: 0.1298 | lrm: 1.00 | dt: 2380.68ms | tok/sec: 220,226 | mfu: 77.75 | total time: 76.71m
step 01244/21400 (5.81%) | loss: 3.261822 | grad norm: 0.1360 | lrm: 1.00 | dt: 2394.29ms | tok/sec: 218,974 | mfu: 77.31 | total time: 76.75m
step 01245/21400 (5.82%) | loss: 3.262868 | grad norm: 0.1350 | lrm: 1.00 | dt: 2383.27ms | tok/sec: 219,987 | mfu: 77.67 | total time: 76.79m
step 01246/21400 (5.82%) | loss: 3.248456 | grad norm: 0.1300 | lrm: 1.00 | dt: 2380.28ms | tok/sec: 220,262 | mfu: 77.77 | total time: 76.83m
step 01247/21400 (5.83%) | loss: 3.241281 | grad norm: 0.1383 | lrm: 1.00 | dt: 2392.95ms | tok/sec: 219,097 | mfu: 77.35 | total time: 76.87m
step 01248/21400 (5.83%) | loss: 3.227527 | grad norm: 0.1455 | lrm: 1.00 | dt: 2374.45ms | tok/sec: 220,803 | mfu: 77.96 | total time: 76.91m
step 01249/21400 (5.84%) | loss: 3.236963 | grad norm: 0.1340 | lrm: 1.00 | dt: 2385.02ms | tok/sec: 219,825 | mfu: 77.61 | total time: 76.95m
Step 01250 | Validation bpb: 0.9805
step 01250/21400 (5.84%) | loss: 3.243326 | grad norm: 0.1296 | lrm: 1.00 | dt: 2391.47ms | tok/sec: 219,232 | mfu: 77.40 | total time: 76.99m
step 01251/21400 (5.85%) | loss: 3.268474 | grad norm: 0.1409 | lrm: 1.00 | dt: 2378.58ms | tok/sec: 220,420 | mfu: 77.82 | total time: 77.03m
step 01252/21400 (5.85%) | loss: 3.288845 | grad norm: 0.1420 | lrm: 1.00 | dt: 2403.85ms | tok/sec: 218,103 | mfu: 77.00 | total time: 77.07m
step 01253/21400 (5.86%) | loss: 3.284610 | grad norm: 0.1349 | lrm: 1.00 | dt: 2385.88ms | tok/sec: 219,745 | mfu: 77.58 | total time: 77.11m
step 01254/21400 (5.86%) | loss: 3.287906 | grad norm: 0.1369 | lrm: 1.00 | dt: 2387.58ms | tok/sec: 219,589 | mfu: 77.53 | total time: 77.15m
step 01255/21400 (5.86%) | loss: 3.290915 | grad norm: 0.1428 | lrm: 1.00 | dt: 2389.98ms | tok/sec: 219,369 | mfu: 77.45 | total time: 77.19m
step 01256/21400 (5.87%) | loss: 3.305968 | grad norm: 0.1540 | lrm: 1.00 | dt: 2390.02ms | tok/sec: 219,365 | mfu: 77.45 | total time: 77.23m
step 01257/21400 (5.87%) | loss: 3.309902 | grad norm: 0.1300 | lrm: 1.00 | dt: 2380.80ms | tok/sec: 220,214 | mfu: 77.75 | total time: 77.27m
step 01258/21400 (5.88%) | loss: 3.296731 | grad norm: 0.1490 | lrm: 1.00 | dt: 2380.64ms | tok/sec: 220,230 | mfu: 77.75 | total time: 77.31m
step 01259/21400 (5.88%) | loss: 3.293090 | grad norm: 0.1543 | lrm: 1.00 | dt: 2385.36ms | tok/sec: 219,794 | mfu: 77.60 | total time: 77.35m
step 01260/21400 (5.89%) | loss: 3.279934 | grad norm: 0.1457 | lrm: 1.00 | dt: 2388.07ms | tok/sec: 219,544 | mfu: 77.51 | total time: 77.39m
step 01261/21400 (5.89%) | loss: 3.280018 | grad norm: 0.1379 | lrm: 1.00 | dt: 2390.95ms | tok/sec: 219,280 | mfu: 77.42 | total time: 77.43m
step 01262/21400 (5.90%) | loss: 3.276584 | grad norm: 0.1394 | lrm: 1.00 | dt: 2383.22ms | tok/sec: 219,991 | mfu: 77.67 | total time: 77.47m
step 01263/21400 (5.90%) | loss: 3.276366 | grad norm: 0.1550 | lrm: 1.00 | dt: 2394.24ms | tok/sec: 218,979 | mfu: 77.31 | total time: 77.51m
step 01264/21400 (5.91%) | loss: 3.267745 | grad norm: 0.1441 | lrm: 1.00 | dt: 2391.98ms | tok/sec: 219,186 | mfu: 77.39 | total time: 77.55m
step 01265/21400 (5.91%) | loss: 3.274120 | grad norm: 0.1314 | lrm: 1.00 | dt: 2382.49ms | tok/sec: 220,059 | mfu: 77.69 | total time: 77.59m
step 01266/21400 (5.92%) | loss: 3.292879 | grad norm: 0.1411 | lrm: 1.00 | dt: 2382.56ms | tok/sec: 220,052 | mfu: 77.69 | total time: 77.62m
step 01267/21400 (5.92%) | loss: 3.283298 | grad norm: 0.1838 | lrm: 1.00 | dt: 2392.62ms | tok/sec: 219,127 | mfu: 77.37 | total time: 77.66m
step 01268/21400 (5.93%) | loss: 3.255302 | grad norm: 0.1554 | lrm: 1.00 | dt: 2386.21ms | tok/sec: 219,715 | mfu: 77.57 | total time: 77.70m
step 01269/21400 (5.93%) | loss: 3.263289 | grad norm: 0.1334 | lrm: 1.00 | dt: 2377.39ms | tok/sec: 220,530 | mfu: 77.86 | total time: 77.74m
step 01270/21400 (5.93%) | loss: 3.280344 | grad norm: 0.1407 | lrm: 1.00 | dt: 2389.61ms | tok/sec: 219,402 | mfu: 77.46 | total time: 77.78m
step 01271/21400 (5.94%) | loss: 3.281184 | grad norm: 0.1282 | lrm: 1.00 | dt: 2385.84ms | tok/sec: 219,750 | mfu: 77.58 | total time: 77.82m
step 01272/21400 (5.94%) | loss: 3.289241 | grad norm: 0.1337 | lrm: 1.00 | dt: 2393.05ms | tok/sec: 219,087 | mfu: 77.35 | total time: 77.86m
step 01273/21400 (5.95%) | loss: 3.280531 | grad norm: 0.1475 | lrm: 1.00 | dt: 2391.80ms | tok/sec: 219,202 | mfu: 77.39 | total time: 77.90m
step 01274/21400 (5.95%) | loss: 3.283612 | grad norm: 0.1384 | lrm: 1.00 | dt: 2391.97ms | tok/sec: 219,186 | mfu: 77.39 | total time: 77.94m
step 01275/21400 (5.96%) | loss: 3.291984 | grad norm: 0.1368 | lrm: 1.00 | dt: 2391.39ms | tok/sec: 219,239 | mfu: 77.40 | total time: 77.98m
step 01276/21400 (5.96%) | loss: 3.292286 | grad norm: 0.1597 | lrm: 1.00 | dt: 2387.59ms | tok/sec: 219,588 | mfu: 77.53 | total time: 78.02m
step 01277/21400 (5.97%) | loss: 3.289122 | grad norm: 0.1603 | lrm: 1.00 | dt: 2383.08ms | tok/sec: 220,004 | mfu: 77.67 | total time: 78.06m
step 01278/21400 (5.97%) | loss: 3.289070 | grad norm: 0.1545 | lrm: 1.00 | dt: 2388.11ms | tok/sec: 219,540 | mfu: 77.51 | total time: 78.10m
step 01279/21400 (5.98%) | loss: 3.276196 | grad norm: 0.1623 | lrm: 1.00 | dt: 2378.27ms | tok/sec: 220,449 | mfu: 77.83 | total time: 78.14m
step 01280/21400 (5.98%) | loss: 3.269783 | grad norm: 0.1592 | lrm: 1.00 | dt: 2383.92ms | tok/sec: 219,927 | mfu: 77.65 | total time: 78.18m
step 01281/21400 (5.99%) | loss: 3.265720 | grad norm: 0.1466 | lrm: 1.00 | dt: 2380.65ms | tok/sec: 220,229 | mfu: 77.75 | total time: 78.22m
step 01282/21400 (5.99%) | loss: 3.278051 | grad norm: 0.1302 | lrm: 1.00 | dt: 2384.82ms | tok/sec: 219,843 | mfu: 77.62 | total time: 78.26m
step 01283/21400 (6.00%) | loss: 3.286318 | grad norm: 0.1349 | lrm: 1.00 | dt: 2377.49ms | tok/sec: 220,521 | mfu: 77.86 | total time: 78.30m
step 01284/21400 (6.00%) | loss: 3.290891 | grad norm: 0.1377 | lrm: 1.00 | dt: 2389.23ms | tok/sec: 219,438 | mfu: 77.47 | total time: 78.34m
step 01285/21400 (6.00%) | loss: 3.283781 | grad norm: 0.1387 | lrm: 1.00 | dt: 2379.81ms | tok/sec: 220,306 | mfu: 77.78 | total time: 78.38m
step 01286/21400 (6.01%) | loss: 3.291870 | grad norm: 0.1290 | lrm: 1.00 | dt: 2396.10ms | tok/sec: 218,809 | mfu: 77.25 | total time: 78.42m
step 01287/21400 (6.01%) | loss: 3.302350 | grad norm: 0.1310 | lrm: 1.00 | dt: 2382.44ms | tok/sec: 220,063 | mfu: 77.70 | total time: 78.46m
step 01288/21400 (6.02%) | loss: 3.317723 | grad norm: 0.1379 | lrm: 1.00 | dt: 2388.27ms | tok/sec: 219,526 | mfu: 77.51 | total time: 78.50m
step 01289/21400 (6.02%) | loss: 3.312521 | grad norm: 0.1427 | lrm: 1.00 | dt: 2380.49ms | tok/sec: 220,243 | mfu: 77.76 | total time: 78.54m
step 01290/21400 (6.03%) | loss: 3.300918 | grad norm: 0.1333 | lrm: 1.00 | dt: 2392.55ms | tok/sec: 219,133 | mfu: 77.37 | total time: 78.58m
step 01291/21400 (6.03%) | loss: 3.297420 | grad norm: 0.1374 | lrm: 1.00 | dt: 2382.92ms | tok/sec: 220,019 | mfu: 77.68 | total time: 78.62m
step 01292/21400 (6.04%) | loss: 3.294850 | grad norm: 0.1388 | lrm: 1.00 | dt: 2384.35ms | tok/sec: 219,887 | mfu: 77.63 | total time: 78.66m
step 01293/21400 (6.04%) | loss: 3.296884 | grad norm: 0.1490 | lrm: 1.00 | dt: 2373.28ms | tok/sec: 220,912 | mfu: 78.00 | total time: 78.70m
step 01294/21400 (6.05%) | loss: 3.304396 | grad norm: 0.1479 | lrm: 1.00 | dt: 2394.83ms | tok/sec: 218,924 | mfu: 77.29 | total time: 78.74m
step 01295/21400 (6.05%) | loss: 3.285603 | grad norm: 0.1416 | lrm: 1.00 | dt: 2388.26ms | tok/sec: 219,526 | mfu: 77.51 | total time: 78.78m
step 01296/21400 (6.06%) | loss: 3.263035 | grad norm: 0.1450 | lrm: 1.00 | dt: 2388.17ms | tok/sec: 219,535 | mfu: 77.51 | total time: 78.82m
step 01297/21400 (6.06%) | loss: 3.273324 | grad norm: 0.1472 | lrm: 1.00 | dt: 2384.26ms | tok/sec: 219,895 | mfu: 77.64 | total time: 78.86m
step 01298/21400 (6.07%) | loss: 3.262886 | grad norm: 0.1436 | lrm: 1.00 | dt: 2394.64ms | tok/sec: 218,942 | mfu: 77.30 | total time: 78.90m
step 01299/21400 (6.07%) | loss: 3.259278 | grad norm: 0.1388 | lrm: 1.00 | dt: 2397.31ms | tok/sec: 218,698 | mfu: 77.21 | total time: 78.94m
step 01300/21400 (6.07%) | loss: 3.285750 | grad norm: 0.1321 | lrm: 1.00 | dt: 2388.21ms | tok/sec: 219,531 | mfu: 77.51 | total time: 78.98m
